segment_id,country_code,road_class_norm,land_use,speed_limit,ss_limit,ml_predicted_sss,ml_predicted_band,ml_shap_top_feature,ml_confidence
799,TH,trunk,unknown,90.0,60.0,35.59843,Moderate,unavailable,1.7794707
800,TH,trunk,unknown,90.0,60.0,34.194313,Acceptable,unavailable,1.771798
801,TH,trunk,unknown,90.0,60.0,37.177914,Moderate,unavailable,1.1885182
802,TH,trunk,unknown,90.0,60.0,33.65226,Acceptable,unavailable,1.8122013
804,TH,trunk,unknown,75.0,50.0,39.42639,Moderate,unavailable,0.79971915
805,TH,trunk,unknown,90.0,60.0,41.260906,Moderate,unavailable,1.6954637
806,TH,trunk,unknown,90.0,60.0,41.260906,Moderate,unavailable,1.6969775
807,TH,trunk,unknown,90.0,60.0,49.145897,Moderate,unavailable,2.1936593
808,TH,trunk,unknown,90.0,60.0,37.056656,Moderate,unavailable,0.9577068
809,TH,trunk,unknown,90.0,60.0,37.86618,Moderate,unavailable,1.2295239
810,TH,trunk,unknown,75.0,50.0,40.200386,Moderate,unavailable,1.6368837
812,TH,trunk,unknown,90.0,60.0,47.788036,Moderate,unavailable,2.1041
813,TH,trunk,unknown,90.0,60.0,50.73901,Moderate,unavailable,3.5896204
814,TH,trunk,unknown,90.0,60.0,50.182655,Moderate,unavailable,2.6423762
815,TH,trunk,unknown,90.0,60.0,48.609756,Moderate,unavailable,2.5042903
816,TH,trunk,unknown,90.0,60.0,44.235065,Moderate,unavailable,2.341012
817,TH,trunk,unknown,90.0,60.0,47.82135,Moderate,unavailable,1.5987569
818,TH,trunk,unknown,90.0,60.0,32.814274,Acceptable,unavailable,3.286114
819,TH,trunk,unknown,90.0,60.0,34.19024,Acceptable,unavailable,1.1657727
821,TH,trunk,unknown,90.0,60.0,43.095238,Moderate,unavailable,2.5351372
822,TH,trunk,unknown,90.0,60.0,52.361107,High Risk,unavailable,3.4784896
823,TH,trunk,unknown,52.5,35.0,56.88949,High Risk,unavailable,2.8903449
824,TH,trunk,unknown,90.0,60.0,45.805855,Moderate,unavailable,2.2739444
825,TH,trunk,unknown,52.5,35.0,57.04374,High Risk,unavailable,3.023364
826,TH,trunk,unknown,90.0,60.0,42.02211,Moderate,unavailable,2.0289888
827,TH,trunk,unknown,75.0,50.0,42.896606,Moderate,unavailable,1.0153967
828,TH,trunk,unknown,90.0,60.0,49.50488,Moderate,unavailable,4.2952986
830,TH,trunk,unknown,90.0,60.0,41.35064,Moderate,unavailable,2.902735
831,TH,trunk,unknown,90.0,60.0,43.968567,Moderate,unavailable,2.3053148
832,TH,trunk,unknown,90.0,60.0,43.600487,Moderate,unavailable,1.8866719
833,TH,trunk,unknown,90.0,60.0,41.442043,Moderate,unavailable,1.6427169
834,TH,trunk,unknown,90.0,60.0,34.66885,Acceptable,unavailable,1.2117499
835,TH,trunk,unknown,90.0,60.0,33.678,Acceptable,unavailable,0.8384397
836,TH,trunk,unknown,90.0,60.0,43.03422,Moderate,unavailable,2.422253
837,TH,trunk,unknown,52.5,35.0,50.675365,Moderate,unavailable,2.5531802
838,TH,trunk,unknown,60.0,40.0,53.877945,High Risk,unavailable,2.307314
839,TH,trunk,unknown,90.0,60.0,48.679684,Moderate,unavailable,2.5587683
840,TH,trunk,unknown,90.0,60.0,39.96543,Moderate,unavailable,1.271059
842,TH,trunk,unknown,75.0,50.0,43.13702,Moderate,unavailable,0.9465346
843,TH,trunk,unknown,90.0,60.0,36.824722,Moderate,unavailable,1.456702
844,TH,trunk,unknown,90.0,60.0,41.969563,Moderate,unavailable,1.6530572
845,TH,trunk,unknown,60.0,40.0,52.697723,High Risk,unavailable,2.0525444
846,TH,trunk,unknown,90.0,60.0,41.27319,Moderate,unavailable,1.8468218
847,TH,trunk,unknown,60.0,40.0,53.436424,High Risk,unavailable,1.3848016
848,TH,trunk,unknown,60.0,40.0,52.697723,High Risk,unavailable,2.1129034
850,TH,trunk,unknown,90.0,60.0,41.481422,Moderate,unavailable,0.9857901
853,TH,trunk,unknown,90.0,60.0,36.19902,Moderate,unavailable,1.6479912
854,TH,trunk,unknown,90.0,60.0,42.269695,Moderate,unavailable,1.8360511
856,TH,trunk,unknown,90.0,60.0,51.770054,Moderate,unavailable,2.0612385
857,TH,trunk,unknown,60.0,40.0,52.334095,High Risk,unavailable,2.6489592
858,TH,trunk,unknown,90.0,60.0,52.13117,High Risk,unavailable,3.1731439
859,TH,trunk,unknown,90.0,60.0,41.253456,Moderate,unavailable,1.5108922
860,TH,trunk,unknown,60.0,40.0,52.125412,High Risk,unavailable,1.9196159
861,TH,trunk,unknown,60.0,40.0,51.131004,Moderate,unavailable,2.474373
864,TH,trunk,unknown,75.0,50.0,43.992313,Moderate,unavailable,1.2382987
865,TH,trunk,unknown,75.0,50.0,41.72656,Moderate,unavailable,1.7563941
866,TH,trunk,unknown,90.0,60.0,49.248394,Moderate,unavailable,1.7550433
867,TH,trunk,unknown,60.0,40.0,50.658844,Moderate,unavailable,2.0243323
868,TH,trunk,unknown,90.0,60.0,52.573944,High Risk,unavailable,2.9545543
869,TH,trunk,unknown,90.0,60.0,43.724144,Moderate,unavailable,0.8328171
870,TH,trunk,unknown,90.0,60.0,41.997807,Moderate,unavailable,1.3379824
872,TH,trunk,unknown,52.5,35.0,51.908005,Moderate,unavailable,4.601874
873,TH,trunk,unknown,90.0,60.0,50.084053,Moderate,unavailable,1.8390484
874,TH,trunk,unknown,60.0,40.0,50.888893,Moderate,unavailable,2.3706563
875,TH,trunk,unknown,90.0,60.0,44.89448,Moderate,unavailable,2.3991497
876,TH,trunk,unknown,90.0,60.0,46.602497,Moderate,unavailable,3.0634754
877,TH,trunk,unknown,90.0,60.0,43.476437,Moderate,unavailable,2.8764157
878,TH,trunk,unknown,90.0,60.0,44.241188,Moderate,unavailable,2.346326
879,TH,trunk,unknown,52.5,35.0,54.64124,High Risk,unavailable,4.350311
880,TH,trunk,unknown,90.0,60.0,50.573944,Moderate,unavailable,2.7967894
881,TH,trunk,unknown,90.0,60.0,50.625877,Moderate,unavailable,2.5974545
883,TH,trunk,unknown,52.5,35.0,54.048832,High Risk,unavailable,4.409463
885,TH,trunk,unknown,90.0,60.0,52.15763,High Risk,unavailable,4.0240397
886,TH,trunk,unknown,75.0,50.0,40.1,Moderate,unavailable,1.6114306
888,TH,trunk,unknown,90.0,60.0,49.946774,Moderate,unavailable,2.4860876
891,TH,trunk,unknown,90.0,60.0,34.843815,Acceptable,unavailable,0.9128092
893,TH,trunk,unknown,90.0,60.0,49.573353,Moderate,unavailable,1.9812624
894,TH,trunk,unknown,90.0,60.0,38.345806,Moderate,unavailable,1.6716073
895,TH,trunk,unknown,90.0,60.0,34.245327,Acceptable,unavailable,0.9448485
897,TH,trunk,unknown,52.5,35.0,53.18395,High Risk,unavailable,4.0463014
898,TH,trunk,unknown,90.0,60.0,55.93729,High Risk,unavailable,4.16995
899,TH,trunk,unknown,90.0,60.0,36.58726,Moderate,unavailable,2.1932788
900,TH,trunk,unknown,90.0,60.0,53.41139,High Risk,unavailable,2.366834
901,TH,trunk,unknown,90.0,60.0,55.631424,High Risk,unavailable,3.584652
902,TH,trunk,unknown,52.5,35.0,52.77245,High Risk,unavailable,3.7889605
903,TH,trunk,unknown,90.0,60.0,55.230145,High Risk,unavailable,3.538813
904,TH,trunk,unknown,90.0,60.0,40.31817,Moderate,unavailable,2.4595177
905,TH,trunk,unknown,52.5,35.0,51.841137,Moderate,unavailable,4.478825
906,TH,trunk,unknown,90.0,60.0,52.13682,High Risk,unavailable,3.8073258
907,TH,trunk,unknown,90.0,60.0,52.44984,High Risk,unavailable,3.0640821
909,TH,trunk,unknown,52.5,35.0,52.072712,High Risk,unavailable,3.7139478
910,TH,trunk,unknown,90.0,60.0,46.133286,Moderate,unavailable,2.3311815
911,TH,trunk,unknown,90.0,60.0,39.271587,Moderate,unavailable,1.7183292
912,TH,trunk,unknown,90.0,60.0,42.540707,Moderate,unavailable,2.3555303
913,TH,trunk,unknown,90.0,60.0,39.288025,Moderate,unavailable,1.7216808
914,TH,trunk,unknown,90.0,60.0,49.30196,Moderate,unavailable,2.3491938
915,TH,trunk,unknown,90.0,60.0,44.543865,Moderate,unavailable,2.1742377
916,TH,trunk,unknown,52.5,35.0,51.64375,Moderate,unavailable,3.3005373
917,TH,trunk,unknown,90.0,60.0,53.54772,High Risk,unavailable,3.0046182
918,TH,trunk,unknown,90.0,60.0,53.28669,High Risk,unavailable,3.1180308
920,TH,trunk,unknown,52.5,35.0,51.35152,Moderate,unavailable,3.209513
923,TH,trunk,unknown,90.0,60.0,48.740936,Moderate,unavailable,2.1602175
924,TH,trunk,unknown,90.0,60.0,41.32542,Moderate,unavailable,1.7769738
925,TH,trunk,unknown,52.5,35.0,51.92941,Moderate,unavailable,3.3599586
926,TH,trunk,unknown,90.0,60.0,43.42517,Moderate,unavailable,1.2366835
927,TH,trunk,unknown,90.0,60.0,43.691437,Moderate,unavailable,1.8797629
928,TH,trunk,unknown,90.0,60.0,42.30224,Moderate,unavailable,2.968062
930,TH,trunk,unknown,52.5,35.0,52.103207,High Risk,unavailable,3.1083255
932,TH,trunk,unknown,52.5,35.0,53.902477,High Risk,unavailable,4.1057124
933,TH,trunk,unknown,90.0,60.0,43.5146,Moderate,unavailable,1.6304549
934,TH,trunk,unknown,90.0,60.0,43.417595,Moderate,unavailable,1.8148707
936,TH,trunk,unknown,52.5,35.0,53.986546,High Risk,unavailable,3.9778154
938,TH,trunk,unknown,90.0,60.0,51.896317,Moderate,unavailable,3.937573
939,TH,trunk,unknown,75.0,50.0,44.594856,Moderate,unavailable,2.3290756
940,TH,trunk,unknown,75.0,50.0,44.594856,Moderate,unavailable,2.3290756
941,TH,trunk,unknown,52.5,35.0,52.1875,High Risk,unavailable,3.5287807
942,TH,trunk,unknown,90.0,60.0,45.433273,Moderate,unavailable,1.6325413
943,TH,trunk,unknown,90.0,60.0,44.872524,Moderate,unavailable,1.5484719
945,TH,trunk,unknown,52.5,35.0,52.792236,High Risk,unavailable,3.6101377
946,TH,trunk,unknown,90.0,60.0,48.67254,Moderate,unavailable,2.497435
948,TH,trunk,unknown,90.0,60.0,46.74199,Moderate,unavailable,1.3063619
949,TH,trunk,unknown,90.0,60.0,37.70918,Moderate,unavailable,1.5815902
950,TH,trunk,unknown,90.0,60.0,46.061172,Moderate,unavailable,2.421869
951,TH,trunk,unknown,90.0,60.0,41.150597,Moderate,unavailable,1.7030267
952,TH,trunk,unknown,90.0,60.0,40.536674,Moderate,unavailable,1.9547852
953,TH,trunk,unknown,90.0,60.0,40.536674,Moderate,unavailable,1.9771934
954,TH,trunk,unknown,52.5,35.0,52.26402,High Risk,unavailable,3.5498612
955,TH,trunk,unknown,90.0,60.0,54.444702,High Risk,unavailable,1.8449236
956,TH,trunk,unknown,90.0,60.0,40.32997,Moderate,unavailable,1.5782144
958,TH,trunk,unknown,90.0,60.0,32.19247,Acceptable,unavailable,0.6429205
959,TH,trunk,unknown,90.0,60.0,53.866707,High Risk,unavailable,1.4406891
960,TH,trunk,unknown,52.5,35.0,51.198757,Moderate,unavailable,3.4083693
961,TH,trunk,unknown,90.0,60.0,55.32347,High Risk,unavailable,2.8996825
962,TH,trunk,unknown,90.0,60.0,53.306313,High Risk,unavailable,3.9930906
963,TH,trunk,unknown,75.0,50.0,45.022945,Moderate,unavailable,1.4739915
964,TH,trunk,unknown,75.0,50.0,45.022945,Moderate,unavailable,1.5253617
965,TH,trunk,unknown,90.0,60.0,53.849266,High Risk,unavailable,2.6307955
966,TH,trunk,unknown,90.0,60.0,43.68263,Moderate,unavailable,1.5865663
967,TH,trunk,unknown,90.0,60.0,42.689224,Moderate,unavailable,2.56875
968,TH,trunk,unknown,90.0,60.0,42.29536,Moderate,unavailable,2.099551
969,TH,trunk,unknown,90.0,60.0,35.658142,Moderate,unavailable,1.5495192
970,TH,trunk,unknown,90.0,60.0,42.28595,Moderate,unavailable,2.542005
971,TH,trunk,unknown,52.5,35.0,53.47605,High Risk,unavailable,4.1044755
972,TH,trunk,unknown,90.0,60.0,54.467342,High Risk,unavailable,2.449541
974,TH,trunk,unknown,52.5,35.0,53.5091,High Risk,unavailable,4.1665664
975,TH,trunk,unknown,90.0,60.0,55.535694,High Risk,unavailable,3.0351892
976,TH,trunk,unknown,90.0,60.0,50.71577,Moderate,unavailable,1.7606823
977,TH,trunk,unknown,90.0,60.0,42.988907,Moderate,unavailable,2.8667402
978,TH,trunk,unknown,90.0,60.0,40.292984,Moderate,unavailable,3.0116773
979,TH,trunk,unknown,90.0,60.0,40.292984,Moderate,unavailable,2.9964588
980,TH,trunk,unknown,90.0,60.0,46.469112,Moderate,unavailable,2.3878248
981,TH,trunk,unknown,90.0,60.0,44.96241,Moderate,unavailable,3.0074615
982,TH,trunk,unknown,90.0,60.0,42.247932,Moderate,unavailable,3.4699013
983,TH,trunk,unknown,75.0,50.0,42.685562,Moderate,unavailable,1.2635248
984,TH,trunk,unknown,90.0,60.0,48.42581,Moderate,unavailable,2.0473607
985,TH,trunk,unknown,90.0,60.0,43.591797,Moderate,unavailable,2.8334935
987,TH,trunk,unknown,75.0,50.0,42.685562,Moderate,unavailable,1.2624977
988,TH,trunk,unknown,90.0,60.0,50.376728,Moderate,unavailable,3.204258
989,TH,trunk,unknown,90.0,60.0,41.013702,Moderate,unavailable,0.8520573
990,TH,trunk,unknown,90.0,60.0,34.6173,Acceptable,unavailable,1.937951
991,TH,trunk,unknown,90.0,60.0,36.942738,Moderate,unavailable,2.5964713
992,TH,trunk,unknown,90.0,60.0,35.564407,Moderate,unavailable,1.7504429
993,TH,trunk,unknown,90.0,60.0,40.007416,Moderate,unavailable,0.9353819
994,TH,trunk,unknown,90.0,60.0,51.595207,Moderate,unavailable,3.7953238
995,TH,trunk,unknown,90.0,60.0,40.007416,Moderate,unavailable,0.9353819
997,TH,trunk,unknown,90.0,60.0,52.7102,High Risk,unavailable,3.2749891
999,TH,trunk,unknown,75.0,50.0,42.09466,Moderate,unavailable,1.3031282
1000,TH,trunk,unknown,90.0,60.0,38.046047,Moderate,unavailable,1.2442266
1002,TH,trunk,unknown,75.0,50.0,41.62511,Moderate,unavailable,0.83077484
1003,TH,trunk,unknown,90.0,60.0,41.257095,Moderate,unavailable,2.5569203
1004,TH,trunk,unknown,90.0,60.0,42.13507,Moderate,unavailable,2.0376403
1005,TH,trunk,unknown,90.0,60.0,36.914116,Moderate,unavailable,4.0238276
1006,TH,trunk,unknown,90.0,60.0,47.844803,Moderate,unavailable,1.3492512
1007,TH,trunk,unknown,75.0,50.0,44.313015,Moderate,unavailable,1.3604608
1008,TH,trunk,unknown,90.0,60.0,53.261574,High Risk,unavailable,3.0880609
1010,TH,trunk,unknown,60.0,40.0,52.123707,High Risk,unavailable,2.9055402
1011,TH,trunk,unknown,90.0,60.0,55.10675,High Risk,unavailable,3.244513
1012,TH,trunk,unknown,90.0,60.0,41.995544,Moderate,unavailable,1.614029
1013,TH,trunk,unknown,90.0,60.0,36.050217,Moderate,unavailable,0.75460106
1014,TH,trunk,unknown,90.0,60.0,39.43966,Moderate,unavailable,1.4027958
1015,TH,trunk,unknown,90.0,60.0,43.981037,Moderate,unavailable,3.4058468
1016,TH,trunk,unknown,90.0,60.0,36.092728,Moderate,unavailable,1.1529877
1017,TH,trunk,unknown,90.0,60.0,36.092728,Moderate,unavailable,1.130554
1020,TH,trunk,unknown,90.0,60.0,46.133354,Moderate,unavailable,2.9507258
1021,TH,trunk,unknown,90.0,60.0,42.147346,Moderate,unavailable,0.9624765
1022,TH,trunk,unknown,90.0,60.0,42.147346,Moderate,unavailable,0.9783881
1023,TH,trunk,unknown,90.0,60.0,36.488148,Moderate,unavailable,1.5524033
1024,TH,trunk,unknown,90.0,60.0,37.706024,Moderate,unavailable,2.3926616
1025,TH,trunk,unknown,90.0,60.0,38.54897,Moderate,unavailable,2.4628894
1026,TH,trunk,unknown,90.0,60.0,48.991817,Moderate,unavailable,2.9710698
1027,TH,trunk,unknown,75.0,50.0,40.267513,Moderate,unavailable,2.6222792
1028,TH,trunk,unknown,75.0,50.0,40.267513,Moderate,unavailable,2.6256819
1029,TH,trunk,unknown,60.0,40.0,51.261482,Moderate,unavailable,2.426668
1030,TH,trunk,unknown,90.0,60.0,50.364704,Moderate,unavailable,2.4960883
1032,TH,trunk,unknown,75.0,50.0,42.89447,Moderate,unavailable,1.1993779
1033,TH,trunk,unknown,90.0,60.0,50.444225,Moderate,unavailable,2.318054
1035,TH,trunk,unknown,75.0,50.0,43.872784,Moderate,unavailable,1.6891886
1036,TH,trunk,unknown,90.0,60.0,45.851982,Moderate,unavailable,3.1395128
1037,TH,trunk,unknown,75.0,50.0,43.872784,Moderate,unavailable,1.9005383
1038,TH,trunk,unknown,90.0,60.0,39.784092,Moderate,unavailable,0.77773756
1039,TH,trunk,unknown,90.0,60.0,50.05195,Moderate,unavailable,2.6936421
1040,TH,trunk,unknown,90.0,60.0,39.911346,Moderate,unavailable,0.8348074
1041,TH,trunk,unknown,90.0,60.0,37.431293,Moderate,unavailable,0.9832912
1042,TH,trunk,unknown,90.0,60.0,40.88577,Moderate,unavailable,1.0194266
1043,TH,trunk,unknown,90.0,60.0,37.413925,Moderate,unavailable,0.7887283
1044,TH,trunk,unknown,90.0,60.0,49.686428,Moderate,unavailable,3.5459104
1045,TH,trunk,unknown,90.0,60.0,41.277676,Moderate,unavailable,1.190285
1046,TH,trunk,unknown,90.0,60.0,41.15174,Moderate,unavailable,1.2342414
1047,TH,trunk,unknown,75.0,50.0,41.537968,Moderate,unavailable,1.7783206
1048,TH,trunk,unknown,90.0,60.0,40.547264,Moderate,unavailable,2.814843
1049,TH,trunk,unknown,90.0,60.0,38.74526,Moderate,unavailable,1.0895516
1050,TH,trunk,unknown,60.0,40.0,52.65465,High Risk,unavailable,2.3917813
1051,TH,trunk,unknown,90.0,60.0,40.36091,Moderate,unavailable,2.9462287
1053,TH,trunk,unknown,90.0,60.0,51.988876,Moderate,unavailable,3.1096084
1054,TH,trunk,unknown,90.0,60.0,41.188725,Moderate,unavailable,1.4223973
1055,TH,trunk,unknown,90.0,60.0,41.77873,Moderate,unavailable,2.6835093
1057,TH,trunk,unknown,90.0,60.0,34.525974,Acceptable,unavailable,1.6238061
1058,TH,trunk,unknown,90.0,60.0,35.622894,Moderate,unavailable,1.741034
1060,TH,trunk,unknown,90.0,60.0,41.52508,Moderate,unavailable,1.8181851
1061,TH,trunk,unknown,90.0,60.0,52.175858,High Risk,unavailable,4.2243657
1062,TH,trunk,unknown,90.0,60.0,41.52508,Moderate,unavailable,1.7808312
1063,TH,trunk,unknown,60.0,40.0,52.16197,High Risk,unavailable,3.113231
1064,TH,trunk,unknown,90.0,60.0,50.225224,Moderate,unavailable,2.9577107
1065,TH,trunk,unknown,75.0,50.0,42.42848,Moderate,unavailable,1.7254828
1066,TH,trunk,unknown,90.0,60.0,53.42123,High Risk,unavailable,4.413451
1067,TH,trunk,unknown,75.0,50.0,42.42848,Moderate,unavailable,1.7235197
1068,TH,trunk,unknown,90.0,60.0,50.225224,Moderate,unavailable,2.8746095
1070,TH,trunk,unknown,60.0,40.0,52.16197,High Risk,unavailable,3.0495028
1071,TH,trunk,unknown,90.0,60.0,40.19273,Moderate,unavailable,1.9771773
1072,TH,trunk,unknown,90.0,60.0,38.216297,Moderate,unavailable,3.4306135
1073,TH,trunk,unknown,90.0,60.0,35.171654,Moderate,unavailable,2.2256427
1074,TH,trunk,unknown,90.0,60.0,35.171654,Moderate,unavailable,2.347707
1075,TH,trunk,unknown,90.0,60.0,34.152126,Acceptable,unavailable,0.6806917
1076,TH,trunk,unknown,90.0,60.0,34.65929,Acceptable,unavailable,0.48691413
1077,TH,trunk,unknown,90.0,60.0,38.45696,Moderate,unavailable,2.8465993
1078,TH,trunk,unknown,90.0,60.0,38.484234,Moderate,unavailable,2.6561568
1079,TH,trunk,unknown,90.0,60.0,33.620712,Acceptable,unavailable,1.1884702
1080,TH,trunk,unknown,90.0,60.0,39.329464,Moderate,unavailable,3.0656815
1081,TH,trunk,unknown,90.0,60.0,39.701965,Moderate,unavailable,2.778659
1082,TH,trunk,unknown,60.0,40.0,52.03271,High Risk,unavailable,3.4186525
1083,TH,trunk,unknown,90.0,60.0,40.313084,Moderate,unavailable,2.5663464
1084,TH,trunk,unknown,90.0,60.0,41.493668,Moderate,unavailable,2.92185
1085,TH,trunk,unknown,90.0,60.0,33.11877,Acceptable,unavailable,1.5108217
1087,TH,trunk,unknown,60.0,40.0,51.52988,Moderate,unavailable,2.7445405
1088,TH,trunk,unknown,90.0,60.0,37.521767,Moderate,unavailable,1.5917482
1089,TH,trunk,unknown,90.0,60.0,50.17276,Moderate,unavailable,2.8185678
1090,TH,trunk,unknown,90.0,60.0,40.6335,Moderate,unavailable,1.9983331
1091,TH,trunk,unknown,90.0,60.0,38.8147,Moderate,unavailable,2.675439
1092,TH,trunk,unknown,90.0,60.0,38.13225,Moderate,unavailable,2.3275592
1093,TH,trunk,unknown,90.0,60.0,38.13225,Moderate,unavailable,2.407102
1094,TH,trunk,unknown,90.0,60.0,38.13225,Moderate,unavailable,2.549216
1095,TH,trunk,unknown,90.0,60.0,37.202957,Moderate,unavailable,2.1643386
1097,TH,trunk,unknown,90.0,60.0,37.61625,Moderate,unavailable,2.4721246
1098,TH,trunk,unknown,90.0,60.0,51.38391,Moderate,unavailable,3.6665096
1099,TH,trunk,unknown,90.0,60.0,41.32105,Moderate,unavailable,1.685463
1100,TH,trunk,unknown,90.0,60.0,41.31098,Moderate,unavailable,1.7928094
1101,TH,trunk,unknown,90.0,60.0,40.103233,Moderate,unavailable,4.1729136
1102,TH,trunk,unknown,90.0,60.0,40.323235,Moderate,unavailable,1.233948
1103,TH,trunk,unknown,90.0,60.0,40.323235,Moderate,unavailable,1.2597361
1104,TH,trunk,unknown,90.0,60.0,39.948196,Moderate,unavailable,2.180054
1105,TH,trunk,unknown,90.0,60.0,39.22521,Moderate,unavailable,2.2784736
1106,TH,trunk,unknown,90.0,60.0,50.78079,Moderate,unavailable,2.199807
1108,TH,trunk,unknown,90.0,60.0,50.571003,Moderate,unavailable,2.1982083
1109,TH,trunk,unknown,90.0,60.0,50.571003,Moderate,unavailable,2.1657116
1111,TH,trunk,unknown,90.0,60.0,54.658653,High Risk,unavailable,4.917005
1112,TH,trunk,unknown,90.0,60.0,42.30737,Moderate,unavailable,1.1203496
1113,TH,trunk,unknown,90.0,60.0,42.30737,Moderate,unavailable,1.1203496
1114,TH,trunk,unknown,75.0,50.0,41.0292,Moderate,unavailable,1.7577502
1115,TH,trunk,unknown,90.0,60.0,40.495247,Moderate,unavailable,3.7617779
1116,TH,trunk,unknown,90.0,60.0,40.38185,Moderate,unavailable,3.4530716
1117,TH,trunk,unknown,90.0,60.0,36.277515,Moderate,unavailable,0.9715137
1118,TH,trunk,unknown,60.0,40.0,49.439285,Moderate,unavailable,2.3125057
1119,TH,trunk,unknown,90.0,60.0,36.70396,Moderate,unavailable,0.84638226
1120,TH,trunk,unknown,90.0,60.0,40.537727,Moderate,unavailable,2.7106004
1121,TH,trunk,unknown,90.0,60.0,40.21242,Moderate,unavailable,2.3637729
1122,TH,trunk,unknown,90.0,60.0,40.020084,Moderate,unavailable,1.2300171
1123,TH,trunk,unknown,75.0,50.0,39.28427,Moderate,unavailable,1.1129867
1124,TH,trunk,unknown,90.0,60.0,35.025265,Moderate,unavailable,0.640939
1125,TH,trunk,unknown,90.0,60.0,39.500744,Moderate,unavailable,2.2389817
1126,TH,trunk,unknown,90.0,60.0,52.479458,High Risk,unavailable,3.4955893
1127,TH,trunk,unknown,90.0,60.0,42.702736,Moderate,unavailable,1.2815107
1128,TH,trunk,unknown,90.0,60.0,42.67749,Moderate,unavailable,1.2512668
1129,TH,trunk,unknown,90.0,60.0,38.715668,Moderate,unavailable,2.5838768
1130,TH,trunk,unknown,60.0,40.0,53.455532,High Risk,unavailable,3.3175166
1131,TH,trunk,unknown,90.0,60.0,42.4409,Moderate,unavailable,2.8541508
1132,TH,trunk,unknown,90.0,60.0,42.500553,Moderate,unavailable,3.082508
1133,TH,trunk,unknown,90.0,60.0,40.624744,Moderate,unavailable,0.7980186
1134,TH,trunk,unknown,60.0,40.0,53.41671,High Risk,unavailable,3.3420732
1135,TH,trunk,unknown,90.0,60.0,38.689144,Moderate,unavailable,1.0125694
1137,TH,trunk,unknown,90.0,60.0,52.08237,High Risk,unavailable,3.8152409
1138,TH,trunk,unknown,90.0,60.0,40.475952,Moderate,unavailable,0.93603665
1139,TH,trunk,unknown,90.0,60.0,40.468086,Moderate,unavailable,1.0879465
1140,TH,trunk,unknown,90.0,60.0,38.37364,Moderate,unavailable,2.3085527
1141,TH,trunk,unknown,90.0,60.0,38.586987,Moderate,unavailable,2.4664893
1142,TH,trunk,unknown,90.0,60.0,43.16908,Moderate,unavailable,1.9162378
1143,TH,trunk,unknown,90.0,60.0,50.915047,Moderate,unavailable,2.7223823
1144,TH,trunk,unknown,90.0,60.0,39.652985,Moderate,unavailable,1.8605641
1146,TH,trunk,unknown,90.0,60.0,39.50631,Moderate,unavailable,2.3555954
1147,TH,trunk,unknown,90.0,60.0,40.907955,Moderate,unavailable,1.5092782
1148,TH,trunk,unknown,90.0,60.0,40.00409,Moderate,unavailable,1.2552106
1149,TH,trunk,unknown,90.0,60.0,34.16696,Acceptable,unavailable,1.1336274
1150,TH,trunk,unknown,90.0,60.0,39.44656,Moderate,unavailable,0.92229646
1152,TH,trunk,unknown,75.0,50.0,42.776764,Moderate,unavailable,0.5606864
1153,TH,trunk,unknown,90.0,60.0,46.68577,Moderate,unavailable,2.0396981
1155,TH,trunk,unknown,75.0,50.0,42.776764,Moderate,unavailable,0.60807323
1156,TH,trunk,unknown,90.0,60.0,53.674942,High Risk,unavailable,3.9519045
1158,TH,trunk,unknown,90.0,60.0,38.868645,Moderate,unavailable,2.3465524
1159,TH,trunk,unknown,90.0,60.0,37.954803,Moderate,unavailable,1.1950262
1160,TH,trunk,unknown,90.0,60.0,37.443108,Moderate,unavailable,1.6691428
1161,TH,trunk,unknown,90.0,60.0,48.965466,Moderate,unavailable,2.4820142
1162,TH,trunk,unknown,90.0,60.0,39.707817,Moderate,unavailable,2.063581
1163,TH,trunk,unknown,90.0,60.0,44.430122,Moderate,unavailable,2.273375
1164,TH,trunk,unknown,90.0,60.0,45.144848,Moderate,unavailable,2.4233499
1165,TH,trunk,unknown,90.0,60.0,41.861362,Moderate,unavailable,3.37839
1166,TH,trunk,unknown,90.0,60.0,44.546124,Moderate,unavailable,3.1359942
1167,TH,trunk,unknown,90.0,60.0,39.142227,Moderate,unavailable,1.8279676
1168,TH,trunk,unknown,90.0,60.0,50.211727,Moderate,unavailable,2.728375
1169,TH,trunk,unknown,90.0,60.0,38.565067,Moderate,unavailable,1.9795265
1170,TH,trunk,unknown,90.0,60.0,38.63172,Moderate,unavailable,2.6369689
1171,TH,trunk,unknown,90.0,60.0,38.51566,Moderate,unavailable,2.6702118
1172,TH,trunk,unknown,90.0,60.0,40.608356,Moderate,unavailable,2.310642
1173,TH,trunk,unknown,90.0,60.0,41.05352,Moderate,unavailable,2.1195529
1174,TH,trunk,unknown,90.0,60.0,40.127747,Moderate,unavailable,2.6686113
1175,TH,trunk,unknown,90.0,60.0,40.000862,Moderate,unavailable,1.28766
1176,TH,trunk,unknown,90.0,60.0,46.754627,Moderate,unavailable,1.9215577
1177,TH,trunk,unknown,90.0,60.0,39.628475,Moderate,unavailable,1.3331442
1178,TH,trunk,unknown,90.0,60.0,40.719925,Moderate,unavailable,2.3957458
1179,TH,trunk,unknown,90.0,60.0,40.701214,Moderate,unavailable,2.8480763
