segment_id,country_code,road_class_norm,land_use,speed_limit,ss_limit,ml_predicted_sss,ml_predicted_band,ml_shap_top_feature,ml_confidence
8999,TH,trunk,unknown,88.0,60.0,31.61986,Acceptable,unavailable,2.4632123
9000,TH,trunk,unknown,88.0,60.0,38.122936,Moderate,unavailable,1.4654144
9001,TH,trunk,unknown,88.0,60.0,38.72908,Moderate,unavailable,2.5906332
9002,TH,trunk,unknown,88.0,60.0,32.38611,Acceptable,unavailable,2.825751
9003,TH,trunk,unknown,88.0,60.0,35.106773,Moderate,unavailable,0.8482774
9006,TH,trunk,unknown,88.0,60.0,35.22077,Moderate,unavailable,0.6457538
9007,TH,trunk,unknown,88.0,60.0,35.83668,Moderate,unavailable,1.9160157
9008,TH,trunk,unknown,88.0,60.0,32.612396,Acceptable,unavailable,1.1916978
9009,TH,trunk,unknown,88.0,60.0,34.46694,Acceptable,unavailable,0.77820116
9010,TH,trunk,unknown,88.0,60.0,35.444748,Moderate,unavailable,0.8970781
9011,TH,trunk,unknown,88.0,60.0,35.444748,Moderate,unavailable,0.9593592
9012,TH,trunk,unknown,88.0,60.0,34.08606,Acceptable,unavailable,0.99629784
9013,TH,trunk,unknown,88.0,60.0,35.82896,Moderate,unavailable,1.8267586
9014,TH,trunk,unknown,88.0,60.0,38.06472,Moderate,unavailable,1.5031513
9015,TH,trunk,unknown,88.0,60.0,32.57312,Acceptable,unavailable,1.2655452
9016,TH,trunk,unknown,88.0,60.0,34.77029,Acceptable,unavailable,0.74314904
9017,TH,trunk,unknown,88.0,60.0,34.951977,Acceptable,unavailable,0.742983
9018,TH,trunk,unknown,88.0,60.0,34.784897,Acceptable,unavailable,0.8034209
9019,TH,trunk,unknown,88.0,60.0,34.97105,Acceptable,unavailable,0.5698769
9020,TH,trunk,unknown,88.0,60.0,36.369915,Moderate,unavailable,0.99428946
9021,TH,trunk,unknown,88.0,60.0,36.528015,Moderate,unavailable,1.8923535
9022,TH,trunk,unknown,88.0,60.0,34.738827,Acceptable,unavailable,0.75351834
9023,TH,trunk,unknown,88.0,60.0,35.437244,Moderate,unavailable,0.7082037
9024,TH,trunk,unknown,88.0,60.0,33.82757,Acceptable,unavailable,0.6435569
9025,TH,trunk,unknown,88.0,60.0,36.433414,Moderate,unavailable,1.8155065
9026,TH,trunk,unknown,88.0,60.0,36.433414,Moderate,unavailable,1.8199823
9027,TH,trunk,unknown,88.0,60.0,36.433414,Moderate,unavailable,1.8242835
9028,TH,trunk,unknown,88.0,60.0,34.62195,Acceptable,unavailable,0.8687647
9029,TH,trunk,unknown,88.0,60.0,35.123104,Moderate,unavailable,0.85428464
9030,TH,trunk,unknown,88.0,60.0,37.00307,Moderate,unavailable,0.96088934
9031,TH,trunk,unknown,88.0,60.0,37.171867,Moderate,unavailable,0.9937065
9032,TH,trunk,unknown,88.0,60.0,37.171867,Moderate,unavailable,0.9937065
9033,TH,trunk,unknown,88.0,60.0,35.27884,Moderate,unavailable,0.6051386
9034,TH,trunk,unknown,88.0,60.0,34.57388,Acceptable,unavailable,0.74213177
9035,TH,trunk,unknown,88.0,60.0,34.57388,Acceptable,unavailable,0.8175596
9036,TH,trunk,unknown,88.0,60.0,34.425137,Acceptable,unavailable,0.2707009
9037,TH,trunk,unknown,88.0,60.0,33.840725,Acceptable,unavailable,0.9980253
9038,TH,trunk,unknown,88.0,60.0,33.840725,Acceptable,unavailable,0.98319954
9039,TH,trunk,unknown,88.0,60.0,33.840725,Acceptable,unavailable,0.9980253
9040,TH,trunk,unknown,88.0,60.0,34.16429,Acceptable,unavailable,0.7975854
9041,TH,trunk,unknown,88.0,60.0,33.974754,Acceptable,unavailable,0.5293812
9042,TH,trunk,unknown,88.0,60.0,33.51154,Acceptable,unavailable,0.659135
9043,TH,trunk,unknown,88.0,60.0,34.331062,Acceptable,unavailable,0.62123716
9044,TH,trunk,unknown,88.0,60.0,34.752644,Acceptable,unavailable,0.34382543
9045,TH,trunk,unknown,88.0,60.0,34.253902,Acceptable,unavailable,0.80408
9046,TH,trunk,unknown,88.0,60.0,33.56859,Acceptable,unavailable,0.5755281
9047,TH,trunk,unknown,88.0,60.0,36.894695,Moderate,unavailable,2.1190405
9048,TH,trunk,unknown,88.0,60.0,34.681763,Acceptable,unavailable,0.8558485
9049,TH,trunk,unknown,88.0,60.0,34.117317,Acceptable,unavailable,0.7050492
9050,TH,trunk,unknown,88.0,60.0,34.266903,Acceptable,unavailable,0.76558083
9051,TH,trunk,unknown,88.0,60.0,33.693043,Acceptable,unavailable,0.447357
9052,TH,trunk,unknown,88.0,60.0,33.566704,Acceptable,unavailable,0.43551782
9053,TH,trunk,unknown,88.0,60.0,34.049328,Acceptable,unavailable,0.7893612
9054,TH,trunk,unknown,88.0,60.0,34.944553,Acceptable,unavailable,1.2510712
9055,TH,trunk,unknown,88.0,60.0,37.550392,Moderate,unavailable,1.3903431
9058,TH,trunk,unknown,88.0,60.0,40.608063,Moderate,unavailable,1.4456437
9059,TH,trunk,unknown,88.0,60.0,38.69493,Moderate,unavailable,1.0892589
9060,TH,trunk,unknown,88.0,60.0,40.608063,Moderate,unavailable,1.4456437
9061,TH,trunk,unknown,88.0,60.0,34.852383,Acceptable,unavailable,2.3292482
9062,TH,trunk,unknown,88.0,60.0,35.351067,Moderate,unavailable,1.8792579
9063,TH,trunk,unknown,88.0,60.0,34.968876,Acceptable,unavailable,2.0493271
9064,TH,trunk,unknown,88.0,60.0,30.750505,Acceptable,unavailable,1.1284566
9065,TH,trunk,unknown,88.0,60.0,31.50076,Acceptable,unavailable,1.0652294
9066,TH,trunk,unknown,88.0,60.0,37.532333,Moderate,unavailable,1.8617905
9068,TH,trunk,unknown,88.0,60.0,41.03556,Moderate,unavailable,1.8055896
9070,TH,trunk,unknown,88.0,60.0,40.73437,Moderate,unavailable,1.5431715
9071,TH,trunk,unknown,88.0,60.0,34.886616,Acceptable,unavailable,2.3487186
9072,TH,trunk,unknown,88.0,60.0,34.46238,Acceptable,unavailable,2.0393534
9073,TH,trunk,unknown,88.0,60.0,41.342854,Moderate,unavailable,1.0724248
9074,TH,trunk,unknown,88.0,60.0,36.750164,Moderate,unavailable,1.3140644
9075,TH,trunk,unknown,88.0,60.0,39.187878,Moderate,unavailable,1.5562423
9076,TH,trunk,unknown,88.0,60.0,37.47375,Moderate,unavailable,1.336485
9077,TH,trunk,unknown,88.0,60.0,38.47847,Moderate,unavailable,1.3532796
9078,TH,trunk,unknown,88.0,60.0,39.834255,Moderate,unavailable,1.5439469
9080,TH,trunk,unknown,88.0,60.0,35.12018,Moderate,unavailable,1.7911546
9082,TH,trunk,unknown,88.0,60.0,40.557564,Moderate,unavailable,0.9279571
9083,TH,trunk,unknown,88.0,60.0,37.891605,Moderate,unavailable,1.5222844
9084,TH,trunk,unknown,88.0,60.0,44.77874,Moderate,unavailable,0.71692574
9085,TH,trunk,unknown,88.0,60.0,44.77874,Moderate,unavailable,0.71692574
9086,TH,trunk,unknown,88.0,60.0,41.45339,Moderate,unavailable,1.3880095
9087,TH,trunk,unknown,88.0,60.0,40.834763,Moderate,unavailable,1.3318261
9088,TH,trunk,unknown,88.0,60.0,38.694782,Moderate,unavailable,1.34193
9089,TH,trunk,unknown,88.0,60.0,41.45339,Moderate,unavailable,1.3880095
9090,TH,trunk,unknown,88.0,60.0,33.913754,Acceptable,unavailable,1.1287849
9091,TH,trunk,unknown,88.0,60.0,37.0496,Moderate,unavailable,2.8327882
9092,TH,trunk,unknown,88.0,60.0,34.443924,Acceptable,unavailable,1.7723429
9093,TH,trunk,unknown,88.0,60.0,34.406456,Acceptable,unavailable,1.6631871
9094,TH,trunk,unknown,88.0,60.0,36.628357,Moderate,unavailable,1.531767
9095,TH,trunk,unknown,88.0,60.0,30.82887,Acceptable,unavailable,1.2563863
9096,TH,trunk,unknown,88.0,60.0,35.66954,Moderate,unavailable,1.996124
9097,TH,trunk,unknown,88.0,60.0,35.30091,Moderate,unavailable,2.905567
9098,TH,trunk,unknown,88.0,60.0,32.918755,Acceptable,unavailable,1.0326988
9099,TH,trunk,unknown,88.0,60.0,35.30091,Moderate,unavailable,2.905567
9100,TH,trunk,unknown,88.0,60.0,35.065506,Moderate,unavailable,1.910221
9101,TH,trunk,unknown,88.0,60.0,30.871326,Acceptable,unavailable,1.4686874
9102,TH,trunk,unknown,88.0,60.0,32.365242,Acceptable,unavailable,1.5135466
9103,TH,trunk,unknown,88.0,60.0,34.24426,Acceptable,unavailable,1.594413
9104,TH,trunk,unknown,88.0,60.0,38.588253,Moderate,unavailable,2.2216315
9105,TH,trunk,unknown,88.0,60.0,31.148205,Acceptable,unavailable,1.022939
9106,TH,trunk,unknown,88.0,60.0,30.844341,Acceptable,unavailable,1.3059962
9107,TH,trunk,unknown,88.0,60.0,32.009647,Acceptable,unavailable,1.8569223
9108,TH,trunk,unknown,88.0,60.0,30.836012,Acceptable,unavailable,1.2348853
9109,TH,trunk,unknown,88.0,60.0,30.836012,Acceptable,unavailable,1.2529455
9110,TH,trunk,unknown,88.0,60.0,30.454432,Acceptable,unavailable,0.6476864
9111,TH,trunk,unknown,88.0,60.0,43.66309,Moderate,unavailable,1.8108807
9112,TH,trunk,unknown,88.0,60.0,42.038445,Moderate,unavailable,0.78673124
9113,TH,trunk,unknown,88.0,60.0,30.689987,Acceptable,unavailable,0.40329635
9114,TH,trunk,unknown,88.0,60.0,42.038445,Moderate,unavailable,0.78673124
9116,TH,trunk,unknown,88.0,60.0,38.19182,Moderate,unavailable,2.8415563
9117,TH,trunk,unknown,88.0,60.0,39.70063,Moderate,unavailable,3.2049403
9118,TH,trunk,unknown,88.0,60.0,39.679554,Moderate,unavailable,3.228893
9119,TH,trunk,unknown,88.0,60.0,32.54455,Acceptable,unavailable,1.263635
9121,TH,trunk,unknown,88.0,60.0,39.70063,Moderate,unavailable,3.2049403
9122,TH,trunk,unknown,88.0,60.0,38.19182,Moderate,unavailable,2.8415563
9123,TH,trunk,unknown,88.0,60.0,38.095383,Moderate,unavailable,3.0399728
9124,TH,trunk,unknown,88.0,60.0,34.36701,Acceptable,unavailable,2.1542938
9125,TH,trunk,unknown,88.0,60.0,31.834507,Acceptable,unavailable,1.249738
9126,TH,trunk,unknown,88.0,60.0,31.691748,Acceptable,unavailable,1.5673345
9127,TH,trunk,unknown,88.0,60.0,31.335714,Acceptable,unavailable,1.4236454
9128,TH,trunk,unknown,88.0,60.0,31.383244,Acceptable,unavailable,0.9647443
9129,TH,trunk,unknown,88.0,60.0,31.691904,Acceptable,unavailable,0.8712755
9130,TH,trunk,unknown,88.0,60.0,31.180262,Acceptable,unavailable,1.4351687
9131,TH,trunk,unknown,88.0,60.0,30.576262,Acceptable,unavailable,1.2046615
9132,TH,trunk,unknown,88.0,60.0,31.383244,Acceptable,unavailable,0.89347833
9133,TH,trunk,unknown,88.0,60.0,31.691046,Acceptable,unavailable,0.9795025
9134,TH,trunk,unknown,88.0,60.0,30.504301,Acceptable,unavailable,1.2634109
9135,TH,trunk,unknown,88.0,60.0,30.508741,Acceptable,unavailable,1.17631
9136,TH,trunk,unknown,88.0,60.0,30.450623,Acceptable,unavailable,1.1750344
9137,TH,trunk,unknown,88.0,60.0,31.164831,Acceptable,unavailable,1.2433252
9138,TH,trunk,unknown,88.0,60.0,34.2796,Acceptable,unavailable,2.2666981
9139,TH,trunk,unknown,88.0,60.0,34.327534,Acceptable,unavailable,1.4314692
9140,TH,trunk,unknown,88.0,60.0,34.660984,Acceptable,unavailable,1.4782412
9141,TH,trunk,unknown,88.0,60.0,31.403736,Acceptable,unavailable,0.7741456
9142,TH,trunk,unknown,88.0,60.0,34.67156,Acceptable,unavailable,1.2050532
9143,TH,trunk,unknown,88.0,60.0,35.769066,Moderate,unavailable,1.4195676
9144,TH,trunk,unknown,88.0,60.0,30.950754,Acceptable,unavailable,1.2132748
9145,TH,trunk,unknown,88.0,60.0,30.745281,Acceptable,unavailable,1.2552257
9146,TH,trunk,unknown,88.0,60.0,30.423853,Acceptable,unavailable,1.2476435
9147,TH,trunk,unknown,88.0,60.0,31.89628,Acceptable,unavailable,1.6302209
9148,TH,trunk,unknown,88.0,60.0,30.254393,Acceptable,unavailable,1.1078887
9149,TH,trunk,unknown,88.0,60.0,41.066772,Moderate,unavailable,1.5418934
9150,TH,trunk,unknown,88.0,60.0,42.72288,Moderate,unavailable,1.100145
9151,TH,trunk,unknown,88.0,60.0,30.194365,Acceptable,unavailable,1.1557373
9152,TH,trunk,unknown,88.0,60.0,41.066772,Moderate,unavailable,1.6974148
9153,TH,trunk,unknown,88.0,60.0,42.006622,Moderate,unavailable,1.9394526
9156,TH,trunk,unknown,88.0,60.0,31.99691,Acceptable,unavailable,1.8097533
9157,TH,trunk,unknown,88.0,60.0,36.076065,Moderate,unavailable,1.964433
9158,TH,trunk,unknown,88.0,60.0,38.794365,Moderate,unavailable,2.4640632
9159,TH,trunk,unknown,88.0,60.0,38.794365,Moderate,unavailable,2.4640632
9160,TH,trunk,unknown,88.0,60.0,31.89628,Acceptable,unavailable,1.83922
9161,TH,trunk,unknown,88.0,60.0,37.05139,Moderate,unavailable,2.2130609
9164,TH,trunk,unknown,88.0,60.0,35.55351,Moderate,unavailable,0.55236775
9165,TH,trunk,unknown,88.0,60.0,36.872387,Moderate,unavailable,2.1846395
9166,TH,trunk,unknown,88.0,60.0,35.06675,Moderate,unavailable,1.8457887
9167,TH,trunk,unknown,88.0,60.0,32.558384,Acceptable,unavailable,1.2850938
9168,TH,trunk,unknown,88.0,60.0,35.04578,Moderate,unavailable,1.826098
9169,TH,trunk,unknown,88.0,60.0,32.083656,Acceptable,unavailable,0.9823716
9170,TH,trunk,unknown,88.0,60.0,34.832855,Acceptable,unavailable,0.5394875
9171,TH,trunk,unknown,88.0,60.0,38.00155,Moderate,unavailable,0.722904
9172,TH,trunk,unknown,88.0,60.0,34.491306,Acceptable,unavailable,0.64932346
9173,TH,trunk,unknown,88.0,60.0,34.85579,Acceptable,unavailable,0.7575386
9174,TH,trunk,unknown,88.0,60.0,34.6333,Acceptable,unavailable,0.48042923
9175,TH,trunk,unknown,88.0,60.0,37.25304,Moderate,unavailable,2.041643
9176,TH,trunk,unknown,88.0,60.0,36.104794,Moderate,unavailable,2.1288304
9177,TH,trunk,unknown,88.0,60.0,36.37544,Moderate,unavailable,2.1627655
9178,TH,trunk,unknown,88.0,60.0,34.993275,Acceptable,unavailable,0.87933916
9179,TH,trunk,unknown,88.0,60.0,32.37383,Acceptable,unavailable,1.2108023
9180,TH,trunk,unknown,88.0,60.0,34.657536,Acceptable,unavailable,0.4278423
9181,TH,trunk,unknown,88.0,60.0,36.309444,Moderate,unavailable,0.53332514
9182,TH,trunk,unknown,88.0,60.0,36.112663,Moderate,unavailable,0.9515055
9183,TH,trunk,unknown,88.0,60.0,33.732944,Acceptable,unavailable,0.8537996
9184,TH,trunk,unknown,88.0,60.0,33.570538,Acceptable,unavailable,0.69660443
9185,TH,trunk,unknown,88.0,60.0,35.00687,Moderate,unavailable,0.75501996
9186,TH,trunk,unknown,88.0,60.0,36.145767,Moderate,unavailable,2.3227906
9187,TH,trunk,unknown,88.0,60.0,37.831593,Moderate,unavailable,3.4776149
9188,TH,trunk,unknown,88.0,60.0,37.551834,Moderate,unavailable,2.0482578
9189,TH,trunk,unknown,88.0,60.0,37.831593,Moderate,unavailable,3.4532773
9190,TH,trunk,unknown,88.0,60.0,39.398235,Moderate,unavailable,3.0187564
9191,TH,trunk,unknown,88.0,60.0,39.398235,Moderate,unavailable,3.0187564
9192,TH,trunk,unknown,88.0,60.0,33.72335,Acceptable,unavailable,1.3644867
9193,TH,trunk,unknown,88.0,60.0,39.398235,Moderate,unavailable,3.0187564
9194,TH,trunk,unknown,88.0,60.0,39.398235,Moderate,unavailable,3.0192873
9195,TH,trunk,unknown,88.0,60.0,36.15447,Moderate,unavailable,1.7925533
9196,TH,trunk,unknown,88.0,60.0,35.644665,Moderate,unavailable,0.7299487
9197,TH,trunk,unknown,88.0,60.0,36.28188,Moderate,unavailable,1.6935256
9198,TH,trunk,unknown,88.0,60.0,39.471977,Moderate,unavailable,1.5421176
9199,TH,trunk,unknown,88.0,60.0,37.64333,Moderate,unavailable,0.5435936
9200,TH,trunk,unknown,88.0,60.0,37.58591,Moderate,unavailable,0.7112071
9201,TH,trunk,unknown,88.0,60.0,33.54045,Acceptable,unavailable,1.4002453
9202,TH,trunk,unknown,88.0,60.0,37.50976,Moderate,unavailable,0.8760464
9203,TH,trunk,unknown,88.0,60.0,37.561474,Moderate,unavailable,0.9306729
9204,TH,trunk,unknown,88.0,60.0,33.92939,Acceptable,unavailable,0.3700694
9205,TH,trunk,unknown,88.0,60.0,36.87831,Moderate,unavailable,2.0192256
9206,TH,trunk,unknown,88.0,60.0,35.901627,Moderate,unavailable,0.718291
9207,TH,trunk,unknown,88.0,60.0,33.69797,Acceptable,unavailable,2.8010721
9208,TH,trunk,unknown,88.0,60.0,38.427082,Moderate,unavailable,1.625611
9209,TH,trunk,unknown,88.0,60.0,34.352127,Acceptable,unavailable,0.69230664
9210,TH,trunk,unknown,88.0,60.0,30.224426,Acceptable,unavailable,0.9935716
9211,TH,trunk,unknown,88.0,60.0,29.709017,Acceptable,unavailable,0.9917422
9212,TH,trunk,unknown,88.0,60.0,33.388794,Acceptable,unavailable,0.51233566
9213,TH,trunk,unknown,88.0,60.0,33.74209,Acceptable,unavailable,0.4847454
9214,TH,trunk,unknown,88.0,60.0,31.732874,Acceptable,unavailable,0.4283917
9215,TH,trunk,unknown,88.0,60.0,33.39213,Acceptable,unavailable,0.3121969
9216,TH,trunk,unknown,88.0,60.0,38.275536,Moderate,unavailable,1.44349
9217,TH,trunk,unknown,88.0,60.0,35.976173,Moderate,unavailable,0.97486895
9218,TH,trunk,unknown,88.0,60.0,37.43542,Moderate,unavailable,1.3591084
9219,TH,trunk,unknown,88.0,60.0,35.573235,Moderate,unavailable,0.73651487
9220,TH,trunk,unknown,88.0,60.0,34.104607,Acceptable,unavailable,1.8272008
9221,TH,trunk,unknown,88.0,60.0,34.598083,Acceptable,unavailable,1.9921936
9222,TH,trunk,unknown,88.0,60.0,34.813583,Acceptable,unavailable,1.9866965
9223,TH,trunk,unknown,88.0,60.0,34.939926,Acceptable,unavailable,2.3261425
9224,TH,trunk,unknown,88.0,60.0,34.317924,Acceptable,unavailable,2.4268887
9225,TH,trunk,unknown,88.0,60.0,34.28535,Acceptable,unavailable,1.2774687
9226,TH,trunk,unknown,88.0,60.0,34.595547,Acceptable,unavailable,1.9415294
9227,TH,trunk,unknown,88.0,60.0,34.595547,Acceptable,unavailable,2.4694788
9228,TH,trunk,unknown,88.0,60.0,33.74849,Acceptable,unavailable,0.29954207
9229,TH,trunk,unknown,88.0,60.0,34.50094,Acceptable,unavailable,1.956507
9230,TH,trunk,unknown,88.0,60.0,33.76034,Acceptable,unavailable,1.9064254
9231,TH,trunk,unknown,88.0,60.0,33.52602,Acceptable,unavailable,1.7150217
9232,TH,trunk,unknown,88.0,60.0,32.561783,Acceptable,unavailable,1.9595565
9233,TH,trunk,unknown,88.0,60.0,37.424446,Moderate,unavailable,2.497913
9234,TH,trunk,unknown,88.0,60.0,43.57002,Moderate,unavailable,1.750691
9235,TH,trunk,unknown,88.0,60.0,34.33506,Acceptable,unavailable,0.4644644
9236,TH,trunk,unknown,88.0,60.0,35.14453,Moderate,unavailable,1.5893306
9237,TH,trunk,unknown,88.0,60.0,35.048214,Moderate,unavailable,1.6026518
9238,TH,trunk,unknown,88.0,60.0,35.140583,Moderate,unavailable,1.1881398
9239,TH,trunk,unknown,88.0,60.0,35.711033,Moderate,unavailable,1.6813686
9240,TH,trunk,unknown,88.0,60.0,36.012234,Moderate,unavailable,1.2319356
9241,TH,trunk,unknown,88.0,60.0,34.261093,Acceptable,unavailable,1.6827557
9242,TH,trunk,unknown,88.0,60.0,37.273094,Moderate,unavailable,3.2123177
9243,TH,trunk,unknown,88.0,60.0,34.259506,Acceptable,unavailable,0.9005774
9244,TH,trunk,unknown,88.0,60.0,32.62503,Acceptable,unavailable,1.6989226
9245,TH,trunk,unknown,88.0,60.0,31.011389,Acceptable,unavailable,1.0735751
9246,TH,trunk,unknown,88.0,60.0,34.238632,Acceptable,unavailable,0.75451267
9247,TH,trunk,unknown,88.0,60.0,34.50196,Acceptable,unavailable,1.3467424
9248,TH,trunk,unknown,88.0,60.0,41.308544,Moderate,unavailable,1.3616297
9249,TH,trunk,unknown,88.0,60.0,40.59548,Moderate,unavailable,1.6111314
9250,TH,trunk,unknown,88.0,60.0,41.10764,Moderate,unavailable,1.5376132
9251,TH,trunk,unknown,88.0,60.0,36.039574,Moderate,unavailable,0.5863327
9252,TH,trunk,unknown,88.0,60.0,30.591988,Acceptable,unavailable,1.1165172
9253,TH,trunk,unknown,88.0,60.0,30.423798,Acceptable,unavailable,1.2431031
9254,TH,trunk,unknown,88.0,60.0,33.943233,Acceptable,unavailable,1.2437843
9255,TH,trunk,unknown,88.0,60.0,33.697002,Acceptable,unavailable,0.3751649
9256,TH,trunk,unknown,88.0,60.0,35.540756,Moderate,unavailable,1.6046313
9257,TH,trunk,unknown,88.0,60.0,37.222706,Moderate,unavailable,1.5215727
9258,TH,trunk,unknown,88.0,60.0,33.153065,Acceptable,unavailable,0.49563068
9259,TH,trunk,unknown,88.0,60.0,32.50195,Acceptable,unavailable,1.4128201
9260,TH,trunk,unknown,88.0,60.0,34.532784,Acceptable,unavailable,0.7460802
9261,TH,trunk,unknown,88.0,60.0,34.21671,Acceptable,unavailable,1.05417
9262,TH,trunk,unknown,88.0,60.0,32.832874,Acceptable,unavailable,0.9193187
9263,TH,trunk,unknown,88.0,60.0,35.192738,Moderate,unavailable,1.4442213
9264,TH,trunk,unknown,88.0,60.0,35.227688,Moderate,unavailable,1.1915952
9265,TH,trunk,unknown,88.0,60.0,35.704266,Moderate,unavailable,2.6572068
9266,TH,trunk,unknown,88.0,60.0,35.00821,Moderate,unavailable,0.7600901
9268,TH,trunk,unknown,88.0,60.0,37.191082,Moderate,unavailable,2.060565
9269,TH,trunk,unknown,88.0,60.0,32.165527,Acceptable,unavailable,1.0457296
9270,TH,trunk,unknown,88.0,60.0,36.48189,Moderate,unavailable,1.5717983
9271,TH,trunk,unknown,88.0,60.0,36.028282,Moderate,unavailable,2.0396564
9272,TH,trunk,unknown,88.0,60.0,35.294678,Moderate,unavailable,2.4373453
9273,TH,trunk,unknown,88.0,60.0,35.554943,Moderate,unavailable,2.278278
9274,TH,trunk,unknown,88.0,60.0,36.0355,Moderate,unavailable,2.033896
9275,TH,trunk,unknown,88.0,60.0,34.464897,Acceptable,unavailable,0.7601585
9276,TH,trunk,unknown,88.0,60.0,36.70805,Moderate,unavailable,1.9148778
9277,TH,trunk,unknown,88.0,60.0,33.57302,Acceptable,unavailable,1.3509579
9278,TH,trunk,unknown,88.0,60.0,35.149456,Moderate,unavailable,1.722515
9279,TH,trunk,unknown,88.0,60.0,32.423927,Acceptable,unavailable,0.8026253
9280,TH,trunk,unknown,88.0,60.0,35.287704,Moderate,unavailable,1.660203
9281,TH,trunk,unknown,88.0,60.0,36.88008,Moderate,unavailable,2.3004632
9282,TH,trunk,unknown,88.0,60.0,31.791136,Acceptable,unavailable,0.5597312
9283,TH,trunk,unknown,88.0,60.0,31.520634,Acceptable,unavailable,0.62181693
9284,TH,trunk,unknown,88.0,60.0,30.092878,Acceptable,unavailable,1.4037293
9285,TH,trunk,unknown,88.0,60.0,34.11428,Acceptable,unavailable,0.836286
9286,TH,trunk,unknown,88.0,60.0,30.87648,Acceptable,unavailable,1.550212
9287,TH,trunk,unknown,88.0,60.0,34.892036,Acceptable,unavailable,1.1277997
9288,TH,trunk,unknown,88.0,60.0,30.602636,Acceptable,unavailable,1.4692235
9289,TH,trunk,unknown,88.0,60.0,29.488363,Acceptable,unavailable,1.3023325
9290,TH,trunk,unknown,88.0,60.0,34.111214,Acceptable,unavailable,1.0816199
9291,TH,trunk,unknown,88.0,60.0,33.358067,Acceptable,unavailable,1.4976807
9292,TH,trunk,unknown,88.0,60.0,35.77675,Moderate,unavailable,1.7728897
9293,TH,trunk,unknown,88.0,60.0,31.495232,Acceptable,unavailable,0.5980213
9294,TH,trunk,unknown,88.0,60.0,33.23745,Acceptable,unavailable,1.1737406
9295,TH,trunk,unknown,88.0,60.0,32.904617,Acceptable,unavailable,1.2182413
9296,TH,trunk,unknown,88.0,60.0,35.301376,Moderate,unavailable,1.8130218
9297,TH,trunk,unknown,88.0,60.0,36.376266,Moderate,unavailable,1.9767088
9298,TH,trunk,unknown,88.0,60.0,35.39606,Moderate,unavailable,1.7368149
9299,TH,trunk,unknown,88.0,60.0,33.486313,Acceptable,unavailable,1.1193538
9300,TH,trunk,unknown,88.0,60.0,36.21177,Moderate,unavailable,2.283796
9301,TH,trunk,unknown,88.0,60.0,35.783115,Moderate,unavailable,2.4081028
9302,TH,trunk,unknown,88.0,60.0,36.1429,Moderate,unavailable,2.064909
9303,TH,trunk,unknown,88.0,60.0,36.613377,Moderate,unavailable,2.3329866
9304,TH,trunk,unknown,88.0,60.0,36.38964,Moderate,unavailable,1.997398
9305,TH,trunk,unknown,88.0,60.0,36.172943,Moderate,unavailable,1.9630475
9306,TH,trunk,unknown,88.0,60.0,35.246098,Moderate,unavailable,2.0256424
9307,TH,trunk,unknown,88.0,60.0,36.49852,Moderate,unavailable,2.177998
9308,TH,trunk,unknown,88.0,60.0,34.141766,Acceptable,unavailable,1.9097277
9309,TH,trunk,unknown,88.0,60.0,34.554382,Acceptable,unavailable,1.7133121
9310,TH,trunk,unknown,88.0,60.0,34.21294,Acceptable,unavailable,1.765196
9311,TH,trunk,unknown,88.0,60.0,34.21294,Acceptable,unavailable,1.7611365
9312,TH,trunk,unknown,88.0,60.0,35.28599,Moderate,unavailable,2.2369761
9313,TH,trunk,unknown,88.0,60.0,32.60721,Acceptable,unavailable,0.94381607
9314,TH,trunk,unknown,88.0,60.0,35.28263,Moderate,unavailable,0.57450014
9315,TH,trunk,unknown,88.0,60.0,35.10651,Moderate,unavailable,0.49655733
9316,TH,trunk,unknown,88.0,60.0,32.094124,Acceptable,unavailable,0.72950876
9317,TH,trunk,unknown,88.0,60.0,34.148796,Acceptable,unavailable,1.390593
9318,TH,trunk,unknown,88.0,60.0,34.221794,Acceptable,unavailable,2.142144
9319,TH,trunk,unknown,88.0,60.0,34.877464,Acceptable,unavailable,1.4608439
9320,TH,trunk,unknown,88.0,60.0,34.762596,Acceptable,unavailable,1.6062275
9321,TH,trunk,unknown,88.0,60.0,32.79241,Acceptable,unavailable,1.923592
9322,TH,trunk,unknown,88.0,60.0,30.812044,Acceptable,unavailable,1.4341558
9323,TH,trunk,unknown,88.0,60.0,36.652203,Moderate,unavailable,1.7288141
9324,TH,trunk,unknown,88.0,60.0,36.43694,Moderate,unavailable,2.2403305
9325,TH,trunk,unknown,88.0,60.0,39.42976,Moderate,unavailable,2.7989755
9326,TH,trunk,unknown,88.0,60.0,37.806446,Moderate,unavailable,1.589147
9327,TH,trunk,unknown,88.0,60.0,39.30737,Moderate,unavailable,2.799388
9328,TH,trunk,unknown,88.0,60.0,32.16806,Acceptable,unavailable,1.5463117
9329,TH,trunk,unknown,88.0,60.0,36.645367,Moderate,unavailable,1.7183112
9330,TH,trunk,unknown,88.0,60.0,35.444805,Moderate,unavailable,1.6545417
9331,TH,trunk,unknown,88.0,60.0,31.45298,Acceptable,unavailable,1.484737
9332,TH,trunk,unknown,88.0,60.0,38.708595,Moderate,unavailable,1.3219877
9333,TH,trunk,unknown,88.0,60.0,32.430573,Acceptable,unavailable,0.8115626
9334,TH,trunk,unknown,88.0,60.0,37.891888,Moderate,unavailable,1.9597727
