country_code,_region,road_class_norm,sss_band,sss,n_segments,speed_limit,speed_85th,pct_over_limit,nilsson_fatal_ratio,est_lives_saved,lives_saved_lower,lives_saved_upper,recommended_limit,limit_change_needed,credibility_class,change_effort,land_use,corridor_label,area_km2,priority_rank,corridor_id
TH,65,primary,Critical,65.63593769672585,8,85.625,100.5625,0.46885616029796745,25.17630976000001,0.057300000000000004,0.0287,0.11460000000000001,52.5,33.125,Low Credibility,Major (>20 km/h),urban,TH | 65 | primary,69.96,116,116
TH,63,trunk,Critical,66.09536252704201,6,86.66666666666667,103.91666666666667,0.47738971468164876,11.297067901234566,0.0568,0.028499999999999998,0.1137,60.0,26.666666666666668,Low Credibility,Major (>20 km/h),urban,TH | 63 | trunk,350.46,117,117
TH,62,primary,Critical,62.638167755159714,24,87.5,106.0625,0.5719478578879401,23.425600000000006,0.056,0.0283,0.1119,59.166666666666664,28.333333333333332,Low Credibility,Major (>20 km/h),urban,TH | 62 | primary,553.59,118,118
TH,72,primary,High Risk,50.729800702347774,12,86.66666666666667,89.91666666666667,0.2465968814203582,7.965941759999999,0.0537,0.026899999999999997,0.1073,58.333333333333336,28.333333333333332,Credible,Major (>20 km/h),urban,TH | 72 | primary,1512.91,119,119
TH,41,trunk,High Risk,50.1752515471185,3,90.0,89.66666666666667,0.14444499190545967,5.527723456790125,0.053599999999999995,0.0268,0.10719999999999999,60.0,30.0,Credible,Major (>20 km/h),urban,TH | 41 | trunk,235.85,120,120
TH,70,primary,High Risk,50.79894026734616,6,83.33333333333333,81.66666666666667,0.13388892812144962,8.352099999999998,0.053599999999999995,0.0267,0.1069,50.0,33.333333333333336,Credible,Major (>20 km/h),urban,TH | 70 | primary,30.77,121,121
TH,30,secondary,High Risk,51.900542400000006,38,84.47368421052632,60.28947368421053,0.0,6.553600000000001,0.0535,0.026500000000000003,0.1069,47.36842105263158,37.10526315789474,Under-Speed,Major (>20 km/h),urban,TH | 30 | secondary,4399.96,122,122
TH,94,trunk,Critical,63.5283526193998,10,83.0,98.316666666,0.5163992836481831,10.4976,0.053,0.0264,0.106,60.0,23.0,Low Credibility,Moderate (11-20 km/h),urban,TH | 94 | trunk,77.69,123,123
TH,20,primary,Critical,61.940377414046395,3,83.33333333333333,96.66666666666667,0.4388446635870947,12.491983359999997,0.0523,0.0262,0.1046,56.666666666666664,26.666666666666668,Low Credibility,Major (>20 km/h),urban,TH | 20 | primary,473.77,124,124
TH,40,secondary,Critical,59.53397345851995,23,85.0,90.75362318826087,0.28061743850455234,19.821194409999997,0.0523,0.0263,0.1047,51.73913043478261,33.26086956521739,Credible,Major (>20 km/h),urban,TH | 40 | secondary,4472.8,125,125
TH,84,primary,High Risk,50.78458594755727,13,86.15384615384616,84.33333333307692,0.18192010894804125,11.462287360000001,0.046,0.023,0.0921,53.84615384615385,32.30769230769231,Credible,Major (>20 km/h),urban,TH | 84 | primary,240.13,126,126
TH,47,primary,Critical,55.15883426481514,5,80.0,86.633333332,0.3021517187676,13.032099999999998,0.0447,0.0224,0.0894,50.0,30.0,Credible,Major (>20 km/h),urban,TH | 47 | primary,172.55,127,127
TH,54,trunk,Critical,63.16998689662278,9,87.22222222222223,100.27777777777777,0.44098338113835917,11.503873847415122,0.0446,0.0223,0.0893,60.0,27.22222222222222,Low Credibility,Major (>20 km/h),urban,TH | 54 | trunk,94.83,128,128
TH,80,primary,Critical,66.26159785076493,8,86.875,99.625,0.42985138500594244,18.717736960000003,0.0443,0.022,0.0885,50.0,36.875,Low Credibility,Major (>20 km/h),urban,TH | 80 | primary,209.95,129,129
TH,70,primary,Critical,67.74928251554891,13,80.0,92.46153846153847,0.4230770494099744,16.0,0.044,0.022,0.088,50.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 70 | primary,76.02,130,130
TH,90,secondary,High Risk,51.900542400000006,36,84.44444444444444,56.833333333333336,0.0,6.553600000000001,0.0434,0.0214,0.0868,46.388888888888886,38.05555555555556,Under-Speed,Major (>20 km/h),urban,TH | 90 | secondary,3256.87,131,131
TH,52,secondary,Critical,59.23995831150231,48,86.25,90.32291666666667,0.24205385290706383,20.199631360000005,0.0431,0.0211,0.0857,50.0,36.25,Credible,Major (>20 km/h),urban,TH | 52 | secondary,2435.12,132,132
TH,31,primary,High Risk,50.778559022855866,18,87.22222222222223,86.00925925944445,0.17812446767377504,10.971993760000002,0.0431,0.0213,0.0853,52.22222222222222,35.0,Credible,Major (>20 km/h),urban,TH | 31 | primary,3320.03,133,133
TH,34,primary,Critical,62.61242050708162,13,80.76923076923077,91.0,0.3589742673086172,18.717736960000003,0.043000000000000003,0.0214,0.0863,50.0,30.76923076923077,Low Credibility,Major (>20 km/h),urban,TH | 34 | primary,343.94,134,134
TH,56,secondary,Critical,59.05785447677732,14,86.07142857142857,90.60714285714286,0.252030147360863,16.0,0.042499999999999996,0.0213,0.0853,50.0,36.07142857142857,Credible,Major (>20 km/h),urban,TH | 56 | secondary,710.14,135,135
TH,32,trunk,Critical,64.56144981930782,9,88.33333333333333,103.27777777777777,0.4352392369454974,13.970982716049383,0.0423,0.0209,0.0847,60.0,28.333333333333332,Credible,Major (>20 km/h),urban,TH | 32 | trunk,786.78,136,136
TH,22,secondary,High Risk,51.900542400000006,24,84.16666666666667,53.822916666666664,0.0,4.299816959999999,0.0422,0.0212,0.0843,43.75,40.416666666666664,Under-Speed,Major (>20 km/h),urban,TH | 22 | secondary,274.32,137,137
TH,34,trunk,Critical,62.884441025495846,6,85.0,98.25,0.43394543308342737,10.114166743827163,0.0413,0.0206,0.0826,60.0,25.0,Low Credibility,Major (>20 km/h),urban,TH | 34 | trunk,140.27,138,138
TH,64,primary,High Risk,50.79803488001036,15,84.66666666666667,84.01111111066666,0.18358034065879894,11.462287360000001,0.041,0.0204,0.0819,52.666666666666664,32.0,Credible,Major (>20 km/h),urban,TH | 64 | primary,804.27,139,139
TH,15,primary,Critical,61.71725552487603,11,80.9090909090909,92.5909090909091,0.43048066023955117,18.360368009999995,0.0403,0.0203,0.081,51.81818181818182,29.09090909090909,Credible,Major (>20 km/h),urban,TH | 15 | primary,106.83,140,140
TH,22,primary,High Risk,51.01607440356895,3,83.33333333333333,87.83333333333333,0.29201763257681673,7.233948159999998,0.0382,0.019200000000000002,0.0764,56.666666666666664,26.666666666666668,Credible,Moderate (11-20 km/h),urban,TH | 22 | primary,0.3,141,141
TH,39,primary,Critical,59.488062901166174,17,81.76470588235294,99.47058823529412,0.5075032888081813,20.972736160000004,0.038,0.019,0.0756,55.88235294117647,25.88235294117647,Non-Credible,Major (>20 km/h),urban,TH | 39 | primary,642.16,142,142
TH,25,secondary,Critical,52.9343565359501,13,86.15384615384616,87.15384615384616,0.2269272910102469,7.412006249999998,0.0379,0.0191,0.0758,56.15384615384615,30.0,Credible,Major (>20 km/h),urban,TH | 25 | secondary,735.36,143,143
TH,27,primary,High Risk,50.6116682141811,5,88.0,84.2,0.10661017628584071,10.03875856,0.0373,0.0186,0.0742,50.0,38.0,Credible,Major (>20 km/h),urban,TH | 27 | primary,75.36,144,144
TH,84,secondary,High Risk,51.85050449497441,36,84.30555555555556,59.15625,0.024999964202118488,6.7189824100000015,0.0369,0.0184,0.0738,46.111111111111114,38.19444444444444,Under-Speed,Major (>20 km/h),urban,TH | 84 | secondary,4442.49,145,145
TH,84,primary,Critical,61.70288729713957,16,83.125,93.15625,0.34921826601108047,19.821194409999997,0.0368,0.0185,0.0736,51.25,31.875,Credible,Major (>20 km/h),urban,TH | 84 | primary,155.87,146,146
TH,44,primary,High Risk,50.78221237796079,10,88.0,88.05,0.24434244366376792,11.462287360000001,0.0361,0.018099999999999998,0.0721,55.0,33.0,Credible,Major (>20 km/h),urban,TH | 44 | primary,1425.93,147,147
TH,64,primary,Critical,65.08986134357447,32,80.8125,95.265625,0.45045905341004777,33.1776,0.036,0.0184,0.0722,51.875,28.9375,Low Credibility,Major (>20 km/h),urban,TH | 64 | primary,513.42,148,148
TH,70,secondary,High Risk,51.900542400000006,37,83.51351351351352,62.013513513513516,0.0,6.887475360000002,0.0353,0.0176,0.0707,47.567567567567565,35.945945945945944,Under-Speed,Major (>20 km/h),urban,TH | 70 | secondary,1299.22,149,149
TH,44,trunk,Critical,62.430819938542626,5,84.0,101.2,0.5308919694009615,12.580814891975308,0.0349,0.017599999999999998,0.0699,60.0,24.0,Credible,Moderate (11-20 km/h),urban,TH | 44 | trunk,32.5,150,150
TH,44,secondary,Critical,55.604412944411195,23,85.21739130434783,91.22826086956522,0.2877613955869251,16.0,0.0343,0.0172,0.069,55.21739130434783,30.0,Credible,Major (>20 km/h),urban,TH | 44 | secondary,1870.55,151,151
TH,46,primary,High Risk,50.735466152541065,14,85.0,84.10714285714286,0.1473008185259918,10.971993760000002,0.0337,0.017,0.0679,51.42857142857143,33.57142857142857,Credible,Major (>20 km/h),urban,TH | 46 | primary,1253.13,152,152
TH,16,primary,Critical,59.16271804817713,6,86.66666666666667,99.83333333333333,0.4325142546448717,24.289126560000007,0.0336,0.0169,0.0675,56.666666666666664,30.0,Credible,Major (>20 km/h),urban,TH | 16 | primary,701.43,153,153
TH,32,primary,High Risk,50.655152298998594,8,86.25,82.15625,0.1264595010942605,10.4976,0.0329,0.0165,0.0662,50.0,36.25,Credible,Major (>20 km/h),urban,TH | 32 | primary,951.21,154,154
TH,92,primary,Critical,64.03196030377562,17,87.05882352941177,100.41176470588235,0.43364776959558465,24.289126560000007,0.0326,0.016399999999999998,0.0654,52.35294117647059,34.705882352941174,Low Credibility,Major (>20 km/h),urban,TH | 92 | primary,117.66,155,155
TH,40,secondary,High Risk,51.86718401826706,27,82.5925925925926,53.24074074074074,0.01666679146714191,6.887475360000002,0.0322,0.0162,0.0642,41.111111111111114,41.48148148148148,Under-Speed,Major (>20 km/h),urban,TH | 40 | secondary,3318.06,156,156
TH,19,primary,Critical,59.69012157951798,3,86.66666666666667,94.33333333333333,0.30843069333956713,18.008140960000002,0.032,0.0161,0.06409999999999999,50.0,36.666666666666664,Credible,Major (>20 km/h),urban,TH | 19 | primary,16.76,157,157
TH,33,primary,High Risk,50.80256906523435,19,85.78947368421052,88.57894736842105,0.2424794602877923,10.4976,0.032,0.0161,0.0643,56.31578947368421,29.473684210526315,Credible,Major (>20 km/h),urban,TH | 33 | primary,2813.58,158,158
TH,60,secondary,Critical,55.42111638690912,29,86.20689655172414,88.59482758620689,0.22169840753643133,15.06138481,0.0319,0.016,0.0641,52.06896551724138,34.13793103448276,Credible,Major (>20 km/h),urban,TH | 60 | secondary,3844.3,159,159
TH,67,trunk,High Risk,50.31412645338782,3,86.66666666666667,88.16666666666667,0.22797662352572556,4.841222299382717,0.0315,0.015700000000000002,0.063,60.0,26.666666666666668,Credible,Major (>20 km/h),urban,TH | 67 | trunk,0.15,160,160
TH,55,secondary,High Risk,51.900542400000006,25,84.0,64.33,0.0,6.232012960000001,0.0313,0.0154,0.0626,49.6,34.4,Under-Speed,Major (>20 km/h),urban,TH | 55 | secondary,779.13,161,161
TH,19,secondary,High Risk,51.85639033857766,42,85.23809523809524,62.36507936500001,0.010599545866966556,6.887475360000002,0.0302,0.0149,0.0601,48.095238095238095,37.142857142857146,Under-Speed,Major (>20 km/h),urban,TH | 19 | secondary,1369.54,162,162
TH,67,secondary,Critical,57.467937730736395,15,84.0,85.2,0.24441228774391524,16.0,0.0299,0.0151,0.060200000000000004,51.333333333333336,32.666666666666664,Credible,Major (>20 km/h),urban,TH | 67 | secondary,2532.54,163,163
TH,54,primary,Critical,57.69028575103831,5,88.0,110.6,0.6224985360561386,22.585305760000008,0.0296,0.014800000000000002,0.0592,66.0,22.0,Non-Credible,Moderate (11-20 km/h),rural,TH | 54 | primary,28.84,164,164
TH,65,secondary,Critical,58.2907119866677,17,84.70588235294117,86.58823529411765,0.21767252136098492,16.0,0.0295,0.0149,0.0593,50.0,34.705882352941174,Credible,Major (>20 km/h),urban,TH | 65 | secondary,1873.28,165,165
TH,92,primary,High Risk,50.85377313154722,16,85.9375,87.03125,0.19945937811352854,10.03875856,0.0291,0.0146,0.0581,53.75,32.1875,Credible,Major (>20 km/h),urban,TH | 92 | primary,159.95,166,166
TH,31,secondary,Critical,57.67918386798827,18,87.22222222222223,92.25462962944444,0.27502654862959797,17.31891456,0.0291,0.0146,0.0581,52.22222222222222,35.0,Credible,Major (>20 km/h),urban,TH | 31 | secondary,4882.7,167,167
TH,41,secondary,High Risk,51.900542400000006,25,85.2,59.59,0.0,6.553600000000001,0.0286,0.0143,0.057499999999999996,44.0,41.2,Under-Speed,Major (>20 km/h),urban,TH | 41 | secondary,6678.8,168,168
TH,80,secondary,High Risk,51.900542400000006,38,84.34210526315789,59.13157894736842,0.0,6.553600000000001,0.0286,0.0143,0.0576,45.26315789473684,39.078947368421055,Under-Speed,Major (>20 km/h),urban,TH | 80 | secondary,4570.56,169,169
TH,16,secondary,Critical,55.83158137709104,22,86.5909090909091,87.46212121227273,0.18623156578040972,20.712612348268088,0.0275,0.0141,0.0555,50.0,36.59090909090909,Credible,Major (>20 km/h),urban,TH | 16 | secondary,3510.72,170,170
TH,45,trunk,Critical,66.60984355083414,4,87.5,105.5,0.502083558266565,12.580814891975308,0.0274,0.0137,0.054599999999999996,60.0,27.5,Non-Credible,Major (>20 km/h),urban,TH | 45 | trunk,35.26,171,171
TH,24,secondary,Critical,55.534817447380085,11,83.63636363636364,82.08333333272728,0.20035377118419023,18.717736960000003,0.026600000000000002,0.0132,0.0529,51.81818181818182,31.818181818181817,Credible,Major (>20 km/h),urban,TH | 24 | secondary,457.41,172,172
TH,86,secondary,Critical,55.893263394979435,28,83.42857142857143,84.05357142857143,0.20251101626822274,14.757890559999998,0.0264,0.0131,0.0529,50.714285714285715,32.714285714285715,Credible,Major (>20 km/h),urban,TH | 86 | secondary,892.71,173,173
TH,53,secondary,Critical,58.37717364785559,28,84.64285714285714,91.03571428571429,0.2966669766233802,20.199631360000005,0.0248,0.0126,0.0494,50.714285714285715,33.92857142857143,Credible,Major (>20 km/h),urban,TH | 53 | secondary,633.72,174,174
TH,80,secondary,Critical,56.629166422238164,24,85.70833333333333,87.45833333333333,0.20019357411110264,14.164684959999999,0.0248,0.012199999999999999,0.0491,50.833333333333336,34.875,Credible,Major (>20 km/h),urban,TH | 80 | secondary,5916.27,175,175
TH,15,primary,High Risk,50.694159928388736,7,88.57142857142857,85.92857142857143,0.14744389253482562,11.215131210000001,0.0232,0.0117,0.0464,50.0,38.57142857142857,Credible,Major (>20 km/h),urban,TH | 15 | primary,25.17,176,176
TH,62,secondary,Critical,57.79159186140578,14,85.42857142857143,88.23809523785714,0.22621747726542057,14.164684959999999,0.0231,0.0115,0.0461,50.0,35.42857142857143,Credible,Major (>20 km/h),urban,TH | 62 | secondary,2200.47,177,177
TH,32,secondary,Critical,55.0917958729936,17,85.88235294117646,86.52941176470588,0.20070670364551924,14.459006249999998,0.0225,0.011300000000000001,0.0454,52.35294117647059,33.529411764705884,Credible,Major (>20 km/h),urban,TH | 32 | secondary,2255.29,178,178
TH,25,secondary,High Risk,51.81241449416061,22,83.63636363636364,66.5909090909091,0.06310113388338025,5.922408960000001,0.0221,0.0111,0.0445,52.27272727272727,31.363636363636363,Under-Speed,Major (>20 km/h),urban,TH | 25 | secondary,1284.67,179,179
TH,77,secondary,High Risk,51.900542400000006,46,86.95652173913044,64.21739130434783,0.0,7.233948159999998,0.0217,0.0109,0.044,48.91304347826087,38.04347826086956,Under-Speed,Major (>20 km/h),urban,TH | 77 | secondary,2773.09,180,180
TH,93,trunk,Critical,57.82314941233077,3,86.66666666666667,95.66666666666667,0.34166715947942206,6.830963040123457,0.0213,0.0106,0.0426,60.0,26.666666666666668,Credible,Major (>20 km/h),urban,TH | 93 | trunk,2.39,181,181
TH,57,trunk,High Risk,50.28655988521529,3,86.66666666666667,70.44444444333334,0.20529107141350125,5.0625,0.0212,0.0105,0.0423,50.0,36.666666666666664,Credible,Major (>20 km/h),urban,TH | 57 | trunk,0.28,182,182
TH,95,primary,Critical,63.89103090691822,10,79.5,95.05,0.4339383448310662,19.821194409999997,0.0205,0.0103,0.041,52.0,27.5,Low Credibility,Major (>20 km/h),urban,TH | 95 | primary,49.14,183,183
TH,57,primary,Critical,63.70092611094147,16,79.375,90.5625,0.4010403616414599,18.008140960000002,0.019799999999999998,0.0098,0.0399,50.0,29.375,Low Credibility,Major (>20 km/h),urban,TH | 57 | primary,2248.55,184,184
TH,45,secondary,Critical,53.28916724679571,14,84.28571428571429,83.32142857142857,0.14635415357076753,13.589544959999998,0.0195,0.0098,0.0389,50.0,34.285714285714285,Credible,Major (>20 km/h),urban,TH | 45 | secondary,1709.4,185,185
TH,81,secondary,High Risk,51.900542400000006,10,83.0,53.4,0.0,6.553600000000001,0.0195,0.0097,0.0388,42.0,41.0,Under-Speed,Major (>20 km/h),urban,TH | 81 | secondary,39.24,186,186
TH,71,secondary,High Risk,51.8623675361282,23,84.34782608695652,63.66304347826087,0.02023168657522092,5.922408960000001,0.0192,0.0097,0.0386,47.391304347826086,36.95652173913044,Under-Speed,Major (>20 km/h),urban,TH | 71 | secondary,1016.16,187,187
MH,urban_primary,primary,High Risk,51.89024059528342,17,80.0,49.830032222679286,0.0,3.1290072100000006,0.0189,0.009399999999999999,0.038000000000000006,43.529411764705884,36.470588235294116,Under-Speed,Major (>20 km/h),urban,MH | urban_primary | primary,25099.43,188,188
TH,25,primary,High Risk,50.50417532302873,3,90.0,99.33333333333333,0.3625001930517587,8.75213056,0.0184,0.0092,0.0368,63.333333333333336,26.666666666666668,Low Credibility,Moderate (11-20 km/h),rural,TH | 25 | primary,0.03,189,189
TH,11,primary,Critical,64.16442662172447,5,79.0,89.2,0.3372304158467294,13.589544959999998,0.0182,0.009000000000000001,0.0362,50.0,29.0,Low Credibility,Major (>20 km/h),urban,TH | 11 | primary,2.91,190,190
TH,60,secondary,High Risk,51.78933950441574,15,83.33333333333333,66.03333333333333,0.027484244067883544,6.553600000000001,0.0179,0.0089,0.0361,50.0,33.333333333333336,Under-Speed,Major (>20 km/h),urban,TH | 60 | secondary,3047.39,191,191
TH,49,trunk,Critical,63.13862340399353,3,86.66666666666667,99.66666666666667,0.39431809328578754,9.37890625,0.0178,0.0089,0.0356,60.0,26.666666666666668,Low Credibility,Major (>20 km/h),urban,TH | 49 | trunk,1.34,192,192
TH,57,secondary,Critical,57.26205260954043,15,81.33333333333333,82.23333333333333,0.24033924792433467,16.64966416,0.0177,0.0087,0.034999999999999996,49.333333333333336,32.0,Credible,Major (>20 km/h),urban,TH | 57 | secondary,3175.51,193,193
TH,41,secondary,Critical,52.87965291772311,15,83.86666666666666,80.25,0.10131008101409707,9.815062410000001,0.0174,0.0085,0.0348,50.0,33.86666666666667,Credible,Major (>20 km/h),urban,TH | 41 | secondary,6468.64,194,194
TH,26,secondary,Critical,54.24769477233997,11,87.27272727272727,85.04545454545455,0.13754979953139498,13.589544959999998,0.0172,0.0086,0.034,50.0,37.27272727272727,Credible,Major (>20 km/h),urban,TH | 26 | secondary,37.41,195,195
TH,31,trunk,Critical,61.13810286126175,3,85.0,97.0,0.4083248933560439,8.352099999999998,0.0166,0.0083,0.0332,60.0,25.0,Credible,Major (>20 km/h),urban,TH | 31 | trunk,0.57,196,196
TH,61,primary,Critical,64.08756460921227,7,88.57142857142857,108.42857142857143,0.5797622848573604,25.17630976000001,0.016399999999999998,0.0083,0.0329,58.57142857142857,30.0,Non-Credible,Major (>20 km/h),urban,TH | 61 | primary,1.26,197,197
TH,48,primary,Critical,62.891910131844256,4,85.0,99.75,0.4782369804147634,14.164684959999999,0.0161,0.0079,0.032100000000000004,55.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 48 | primary,30.16,198,198
TH,34,secondary,Critical,54.297117566333576,11,84.54545454545455,82.3409090909091,0.14162833152767698,11.968832160000003,0.0158,0.0079,0.0314,50.0,34.54545454545455,Credible,Major (>20 km/h),urban,TH | 34 | secondary,5169.02,199,199
TH,17,secondary,Critical,58.59877204847798,11,85.45454545454545,88.68181818181819,0.22578429442680134,17.31891456,0.0152,0.0077,0.030699999999999998,50.0,35.45454545454545,Credible,Major (>20 km/h),urban,TH | 17 | secondary,47.99,200,200
TH,65,secondary,High Risk,51.900542400000006,19,83.15789473684211,60.14473684210526,0.0,7.059117609999998,0.0151,0.0075,0.03,46.31578947368421,36.8421052631579,Under-Speed,Major (>20 km/h),urban,TH | 65 | secondary,2837.88,201,201
TH,36,primary,Critical,68.95606559314858,5,86.0,100.45,0.4569739858977959,25.62890625,0.0148,0.0073,0.0295,50.0,36.0,Low Credibility,Major (>20 km/h),urban,TH | 36 | primary,481.15,202,202
TH,27,secondary,Critical,54.98559859053247,9,88.88888888888889,89.5,0.2012196481017693,16.64966416,0.0146,0.0073,0.029,52.22222222222222,36.666666666666664,Credible,Major (>20 km/h),urban,TH | 27 | secondary,348.09,203,203
TH,16,primary,High Risk,50.56065940874415,3,83.33333333333333,86.16666666666667,0.23565288465097547,6.391289610000001,0.014499999999999999,0.0074,0.0293,56.666666666666664,26.666666666666668,Credible,Major (>20 km/h),urban,TH | 16 | primary,74.24,204,204
TH,31,secondary,High Risk,51.73343067965724,8,83.75,53.27083333375,0.059398650830911025,4.998519761436009,0.014499999999999999,0.0073999999999999995,0.029099999999999997,41.25,42.5,Under-Speed,Major (>20 km/h),urban,TH | 31 | secondary,1956.62,205,205
TH,92,trunk,Critical,57.11043194976474,6,87.5,95.66666666666667,0.3410894841943172,7.716049382716051,0.0144,0.0071,0.0286,60.0,27.5,Credible,Major (>20 km/h),urban,TH | 92 | trunk,59.56,206,206
TH,82,trunk,Critical,64.82601212508834,4,85.0,103.25,0.5437512193024433,11.297067901234566,0.0139,0.0069,0.0277,60.0,25.0,Low Credibility,Major (>20 km/h),urban,TH | 82 | trunk,119.75,207,207
TH,35,trunk,Critical,56.19218115015093,5,86.0,94.1,0.3201907354409255,6.830963040123457,0.0135,0.006699999999999999,0.0269,60.0,26.0,Credible,Major (>20 km/h),urban,TH | 35 | trunk,357.39,208,208
TH,62,primary,High Risk,50.96734289146213,6,83.33333333333333,87.75,0.2612031682735129,7.233948159999998,0.013300000000000001,0.0067,0.0267,56.666666666666664,26.666666666666668,Credible,Major (>20 km/h),urban,TH | 62 | primary,123.43,209,209
TH,16,secondary,High Risk,51.900542400000006,12,84.16666666666667,60.083333333333336,0.0,5.922408960000001,0.013300000000000001,0.0067,0.027,47.5,36.666666666666664,Under-Speed,Major (>20 km/h),urban,TH | 16 | secondary,1430.53,210,210
TH,66,primary,High Risk,50.97102460495486,12,86.66666666666667,89.58333333333333,0.22076398074985573,10.971993760000002,0.0129,0.0066,0.0264,55.0,31.666666666666668,Credible,Major (>20 km/h),urban,TH | 66 | primary,504.27,211,211
TH,36,trunk,Critical,69.93709677592256,3,90.0,105.33333333333333,0.4916673227466523,10.4976,0.0128,0.0064,0.0257,60.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 36 | trunk,0.82,212,212
TH,77,secondary,Critical,54.505087702688954,31,85.16129032258064,85.7741935483871,0.1915162644976954,16.322408009999993,0.0128,0.0063,0.026,50.0,35.16129032258065,Credible,Major (>20 km/h),urban,TH | 77 | secondary,2830.88,213,213
TH,56,trunk,Critical,67.94443149208526,3,90.0,104.66666666666667,0.4305553434123333,10.891833410493827,0.0127,0.0063999999999999994,0.025500000000000002,60.0,30.0,Low Credibility,Major (>20 km/h),urban,TH | 56 | trunk,0.15,214,214
TH,63,trunk,High Risk,50.213229912373265,3,90.0,90.33333333333333,0.15833281530398988,5.527723456790125,0.0127,0.0063999999999999994,0.0255,60.0,30.0,Credible,Major (>20 km/h),urban,TH | 63 | trunk,17.63,215,215
TH,63,primary,High Risk,50.63220426660301,7,85.0,81.78571428571429,0.1126733654543396,10.971993760000002,0.0125,0.0061,0.0248,50.0,35.0,Credible,Major (>20 km/h),urban,TH | 63 | primary,207.74,216,216
TH,15,secondary,Critical,54.67850762711112,5,84.0,79.03333333200001,0.1516249726394301,10.4976,0.012400000000000001,0.0063,0.0248,50.0,34.0,Credible,Major (>20 km/h),urban,TH | 15 | secondary,68.84,217,217
TH,57,secondary,High Risk,51.900542400000006,23,83.04347826086956,61.02173913043478,0.0,5.0625,0.0124,0.0060999999999999995,0.0247,48.26086956521739,34.78260869565217,Under-Speed,Major (>20 km/h),urban,TH | 57 | secondary,3323.03,218,218
TH,36,secondary,Critical,52.982489479404144,13,86.15384615384616,83.07692307692308,0.11322551605842127,11.462287360000001,0.0124,0.006,0.0246,50.0,36.15384615384615,Credible,Major (>20 km/h),urban,TH | 36 | secondary,5454.72,219,219
TH,63,secondary,Critical,60.44410822040813,12,83.33333333333333,86.75,0.2641835628857642,15.36953616,0.0123,0.0062,0.024999999999999998,50.0,33.333333333333336,Credible,Major (>20 km/h),urban,TH | 63 | secondary,261.93,220,220
TH,36,primary,High Risk,50.64484192892254,6,83.33333333333333,80.41666666666667,0.11929865560024057,10.03875856,0.0122,0.006200000000000001,0.0244,50.0,33.333333333333336,Credible,Major (>20 km/h),urban,TH | 36 | primary,101.55,221,221
MH,urban_trunk,trunk,Critical,63.60511652197888,4,80.0,97.25,0.5124991399423394,9.026686419753087,0.012,0.006,0.0242,60.0,20.0,Low Credibility,Moderate (11-20 km/h),urban,MH | urban_trunk | trunk,795.88,222,222
TH,48,trunk,Critical,61.08725771011828,3,80.0,94.66666666666667,0.5083338318409516,6.830963040123457,0.0119,0.006,0.0239,60.0,20.0,Low Credibility,Moderate (11-20 km/h),urban,TH | 48 | trunk,33.35,223,223
TH,17,primary,Critical,68.05579053894884,8,81.25,95.4375,0.4841302247455448,19.448100000000004,0.011899999999999999,0.006,0.0237,50.0,31.25,Credible,Major (>20 km/h),urban,TH | 17 | primary,45.46,224,224
TH,55,primary,Critical,57.69122472145101,8,87.5,97.5625,0.40731261753948056,14.757890559999998,0.011899999999999999,0.0059,0.0236,55.0,32.5,Credible,Major (>20 km/h),urban,TH | 55 | primary,92.04,225,225
TH,80,primary,High Risk,51.18360526630431,3,90.0,101.66666666666667,0.41111020078047567,11.462287360000001,0.011300000000000001,0.0057,0.0227,63.333333333333336,26.666666666666668,Low Credibility,Moderate (11-20 km/h),rural,TH | 80 | primary,0.02,226,226
TH,21,secondary,High Risk,51.900542400000006,17,86.47058823529412,60.88235294117647,0.0,6.232012960000001,0.0109,0.0051,0.0216,48.23529411764706,38.23529411764706,Under-Speed,Major (>20 km/h),urban,TH | 21 | secondary,1072.82,227,227
TH,23,secondary,Critical,52.578466468901226,11,89.0909090909091,85.5909090909091,0.11022658281826635,11.462287360000001,0.0108,0.0052,0.021500000000000002,50.0,39.09090909090909,Credible,Major (>20 km/h),urban,TH | 23 | secondary,663.76,228,228
TH,35,secondary,Critical,56.14226898772765,6,85.0,89.52777777833334,0.27175085184055553,17.31891456,0.0107,0.0053,0.0214,53.333333333333336,31.666666666666668,Credible,Major (>20 km/h),urban,TH | 35 | secondary,1025.49,229,229
TH,81,trunk,Critical,60.68477408242103,3,90.0,99.0,0.32499928930726374,8.352099999999998,0.010600000000000002,0.0053,0.0213,60.0,30.0,Credible,Major (>20 km/h),urban,TH | 81 | trunk,36.88,230,230
TH,39,primary,High Risk,50.77763097877809,9,87.77777777777777,88.5,0.21045620272406493,10.73283121,0.0103,0.005,0.0204,54.44444444444444,33.333333333333336,Credible,Major (>20 km/h),urban,TH | 39 | primary,458.42,231,231
TH,82,primary,Critical,61.33813231873308,3,86.66666666666667,101.16666666666667,0.48094361177702716,13.874880009999998,0.0103,0.005200000000000001,0.0206,56.666666666666664,30.0,Credible,Major (>20 km/h),urban,TH | 82 | primary,66.2,232,232
