country_code,_region,road_class_norm,sss_band,sss,n_segments,speed_limit,speed_85th,pct_over_limit,nilsson_fatal_ratio,est_lives_saved,lives_saved_lower,lives_saved_upper,recommended_limit,limit_change_needed,credibility_class,change_effort,land_use,corridor_label,area_km2,priority_rank,corridor_id
TH,63,secondary,High Risk,56.73849373104285,20,85.65,69.0859848485,0.08742855800181352,12.491983359999997,0.0063,0.0032,0.0129,50.0,31.666666666666668,Under-Speed,Investigate road condition,rural,TH | 63 | secondary,0.0,117,117
TH,15,secondary,High Risk,62.442320159999994,5,88.0,72.708333332,0.09095245128940418,17.31891456,0.0061,0.0031000000000000003,0.0123,50.0,35.0,Under-Speed,Investigate road condition,rural,TH | 15 | secondary,0.0,118,118
TH,30,secondary,High Risk,57.35654628845162,31,82.58064516129032,71.21639784935485,0.09449192216666683,13.589544959999998,0.006,0.0031,0.0121,50.0,31.818181818181817,Under-Speed,Investigate road condition,urban,TH | 30 | secondary,0.0,119,119
TH,92,primary,High Risk,58.139748355555554,9,82.22222222222223,90.77777777777777,0.4055558087879603,18.717736960000003,0.0059,0.0029,0.0117,50.0,31.666666666666668,Non-Credible,Major (>20 km/h),urban,TH | 92 | primary,0.0,120,120
TH,73,secondary,High Risk,57.34941649795918,14,84.5,71.27380952357143,0.06303930128341846,24.87792716049383,0.0058,0.0029000000000000002,0.0117,50.0,35.0,Under-Speed,Investigate road condition,urban,TH | 73 | secondary,0.0,121,121
TH,53,trunk,High Risk,54.545659533333335,4,85.0,108.75,0.6593750127598051,12.580814891975308,0.0058,0.0029,0.011600000000000001,60.0,25.0,Non-Credible,Major (>20 km/h),urban,TH | 53 | trunk,0.0,122,122
TH,46,secondary,High Risk,54.8413963978836,9,84.0,70.03333333333333,0.08295591163005123,5.62448656,0.0054,0.0026,0.0109,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 46 | secondary,0.0,123,123
TH,62,secondary,High Risk,57.30913941714285,10,85.0,75.85,0.09471253373428706,10.4976,0.0049,0.0024,0.0099,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 62 | secondary,0.0,124,124
TH,53,secondary,High Risk,55.636740570017636,27,86.22222222222223,74.65246913592593,0.12973458813848418,20.199631360000005,0.0047,0.0025,0.0093,50.0,33.333333333333336,Under-Speed,Investigate road condition,urban,TH | 53 | secondary,0.0,125,125
TH,17,secondary,High Risk,55.58910707142857,8,85.0,67.1875,0.11578913066495686,12.759898409999998,0.0042,0.0021999999999999997,0.0086,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 17 | secondary,0.0,126,126
TH,45,secondary,High Risk,56.753212419047614,21,81.42857142857143,69.89880952380952,0.08313491133665075,16.64966416,0.0040999999999999995,0.0022,0.0086,48.75,31.25,Under-Speed,Investigate road condition,rural,TH | 45 | secondary,0.0,127,127
TH,84,secondary,High Risk,58.98761333883208,57,87.0701754385965,64.55043859649123,0.04223185492973055,37.52328164062501,0.0036000000000000003,0.0017000000000000001,0.0072,45.0,38.333333333333336,Under-Speed,Investigate road condition,rural,TH | 84 | secondary,0.0,128,128
TH,65,secondary,High Risk,59.713022953383465,19,82.89473684210526,70.36052631578947,0.08683670082538154,11.215131210000001,0.0034999999999999996,0.0017000000000000001,0.007,50.0,29.166666666666668,Under-Speed,Investigate road condition,rural,TH | 65 | secondary,0.0,129,129
TH,44,secondary,High Risk,56.289796822510816,22,81.81818181818181,73.81818181818181,0.097727194472817,8.352099999999998,0.0034000000000000002,0.0017000000000000001,0.0070999999999999995,50.0,29.0,Under-Speed,Investigate road condition,urban,TH | 44 | secondary,0.0,130,130
TH,39,secondary,High Risk,52.419723664500005,4,83.75,72.8541666675,0.03816411202028351,6.391289610000001,0.0034,0.0017,0.0068,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 39 | secondary,0.0,131,131
TH,27,secondary,High Risk,56.03538572467532,11,85.45454545454545,71.88636363636364,0.10163741015235014,8.95745041,0.0031,0.0015999999999999999,0.0064,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 27 | secondary,0.0,132,132
TH,76,secondary,High Risk,57.0423208029304,13,83.07692307692308,61.35897435923077,0.01829874119945141,17.093630864197525,0.0028,0.0014,0.0055,43.333333333333336,36.666666666666664,Under-Speed,Investigate road condition,rural,TH | 76 | secondary,0.0,133,133
TH,53,primary,High Risk,50.884628,3,80.0,79.33333333333333,0.14111144598996142,6.887475360000002,0.0028,0.0014,0.0056,50.0,30.0,Credible,Major (>20 km/h),urban,TH | 53 | primary,0.0,134,134
TH,35,secondary,High Risk,59.3119214,4,85.0,77.25,0.1,17.31891456,0.0027,0.0014,0.0054,50.0,40.0,Under-Speed,Investigate road condition,urban,TH | 35 | secondary,0.0,135,135
TH,48,trunk,High Risk,57.300562488888886,3,86.66666666666667,82.16666666666667,0.19083458131876133,6.830963040123457,0.0024,0.0012,0.0048,60.0,20.0,Under-Speed,Investigate road condition,urban,TH | 48 | trunk,0.0,136,136
TH,57,secondary,High Risk,62.86098263586626,47,86.27659574468085,59.40248226957446,0.016485448184874577,13.032099999999998,0.0023,0.0010999999999999998,0.0046,50.0,32.5,Under-Speed,Investigate road condition,rural,TH | 57 | secondary,0.0,137,137
TH,49,primary,High Risk,60.96782013333333,6,85.0,76.5,0.09305675553525504,12.491983359999997,0.0021,0.001,0.0042,50.0,30.0,Under-Speed,Investigate road condition,urban,TH | 49 | primary,0.0,138,138
TH,54,secondary,High Risk,59.11006065714285,16,84.375,71.682291666875,0.13020778671267574,16.64966416,0.0021,0.001,0.004,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 54 | secondary,0.0,139,139
TH,38,primary,High Risk,60.30649173333333,6,88.33333333333333,84.16666666666667,0.17499970299264608,20.972736160000004,0.002,0.001,0.0042,50.0,35.0,Under-Speed,Investigate road condition,urban,TH | 38 | primary,0.0,140,140
TH,93,secondary,High Risk,60.45219847272727,11,87.27272727272727,68.22727272727273,0.029545255003602635,14.757890559999998,0.0018,0.0009,0.0036,50.0,40.0,Under-Speed,Investigate road condition,rural,TH | 93 | secondary,0.0,141,141
TH,41,secondary,High Risk,55.65528899943977,17,85.29411764705883,67.19852941176471,0.004519505589216021,5.33794816,0.0016,0.0008,0.0032,50.0,30.0,Under-Speed,Investigate road condition,urban,TH | 41 | secondary,0.0,142,142
TH,64,secondary,High Risk,57.61451737536946,29,83.96551724137932,71.00574712655171,0.03807651874431684,48.08651975308642,0.0014,0.0007,0.0029,50.0,31.666666666666668,Under-Speed,Investigate road condition,urban,TH | 64 | secondary,0.0,143,143
TH,33,primary,High Risk,57.53492907142857,8,83.75,71.5,0.065625,13.032099999999998,0.0014,0.0007,0.0027,50.0,30.0,Under-Speed,Investigate road condition,urban,TH | 33 | primary,0.0,144,144
TH,37,secondary,High Risk,55.7977369,8,81.25,72.25,0.04000102502254608,5.62448656,0.0013,0.0005,0.0024,50.0,30.0,Credible,Major (>20 km/h),urban,TH | 37 | secondary,0.0,145,145
TH,26,secondary,High Risk,58.44491069206348,9,88.88888888888889,63.99206349222223,0.015337983435817012,6.075732010000001,0.0012,0.0006,0.0024,50.0,30.0,Under-Speed,Investigate road condition,urban,TH | 26 | secondary,0.0,146,146
TH,94,primary,High Risk,57.171680159999994,5,80.0,66.9,0.004672794682228023,7.871531640625001,0.001,0.0005,0.002,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 94 | primary,0.0,147,147
TH,66,secondary,High Risk,55.95759925274725,13,86.92307692307692,77.0,0.05512853254331302,11.462287360000001,0.001,0.00030000000000000003,0.0019,50.0,32.5,Under-Speed,Investigate road condition,urban,TH | 66 | secondary,0.0,148,148
TH,55,primary,High Risk,62.85637546666667,3,83.33333333333333,73.91666666666667,0.1962953903022396,14.757890559999998,0.001,0.0005,0.002,50.0,30.0,Under-Speed,Investigate road condition,urban,TH | 55 | primary,0.0,149,149
TH,31,secondary,High Risk,56.112592428571425,4,87.5,65.5,0.09999969893664423,17.31891456,0.0008,0.0004,0.0016,50.0,40.0,Under-Speed,Investigate road condition,rural,TH | 31 | secondary,0.0,150,150
TH,91,primary,High Risk,57.846746844444446,9,85.55555555555556,74.33333333333333,0.04166706916926684,11.462287360000001,0.0008,0.0004,0.0015,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 91 | primary,0.0,151,151
TH,95,primary,High Risk,55.05223997714286,5,82.0,62.3,0.0,5.0625,0.0007,0.0003,0.0013,50.0,30.0,Under-Speed,Investigate road condition,urban,TH | 95 | primary,0.0,152,152
TH,55,secondary,High Risk,60.97534595196687,46,86.17391304347827,62.95059288543479,0.013166179505546443,10.4976,0.0007,0.00030000000000000003,0.0012,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 55 | secondary,0.0,153,153
MH,rural_secondary,secondary,High Risk,56.704201988779324,69,53.98550724637681,33.48590982286635,0.028011988188766143,9.026686419753084,0.0006000000000000001,0.0002,0.001,38.0,15.0,Under-Speed,Investigate road condition,rural,MH | rural_secondary | secondary,0.0,154,154
TH,49,secondary,High Risk,57.08869430857143,5,82.0,81.9,0.28499650969815077,14.164684959999999,0.0006,0.00030000000000000003,0.0013,50.0,30.0,Low Credibility,Major (>20 km/h),rural,TH | 49 | secondary,0.0,155,155
TH,24,primary,High Risk,61.44229000692857,8,86.25,70.1458333325,0.05401053302200153,42.65218715175493,0.0006,0.0003,0.0011,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 24 | primary,0.0,156,156
TH,63,primary,High Risk,57.349599520000005,5,82.0,71.33333333200001,0.09499955541724092,11.462287360000001,0.0004,0.0002,0.0008,50.0,30.0,Under-Speed,Investigate road condition,urban,TH | 63 | primary,0.0,157,157
TH,48,secondary,High Risk,59.71527893209524,7,80.42857142857143,68.66666666714285,0.1082437162417893,8.75213056,0.0004,0.0002,0.0008,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 48 | secondary,0.0,158,158
TH,33,secondary,High Risk,56.80419559532381,10,85.0,63.4875,0.016279173060937034,5.1076502232516905,0.00039999999999999996,0.0002,0.0009,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 33 | secondary,0.0,159,159
TH,47,secondary,High Risk,60.59459388051948,11,86.81818181818181,71.3409090909091,0.036923243561762235,5.922408960000001,0.0002,0.0001,0.0004,50.0,35.0,Under-Speed,Investigate road condition,urban,TH | 47 | secondary,0.0,160,160
TH,92,secondary,High Risk,58.90219337142857,23,86.95652173913044,66.28478260869565,0.008538168922720232,6.232012960000001,0.0002,0.0001,0.0003,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 92 | secondary,0.0,161,161
TH,91,secondary,High Risk,57.44397085714286,3,86.66666666666667,70.66666666666667,0.11666124560506791,12.491983359999997,0.0001,0.0,0.0001,50.0,30.0,Under-Speed,Investigate road condition,rural,TH | 91 | secondary,0.0,162,162
MH,urban_secondary,secondary,High Risk,59.126431635537,31,50.645161290322584,32.24308755760369,0.011556157449102987,5.527723456790125,0.0001,0.0001,0.0003,30.0,15.0,Under-Speed,Investigate road condition,urban,MH | urban_secondary | secondary,0.0,163,163
TH,90,primary,Critical,76.466552,8,81.25,58.5,0.0,4.0658689599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 90 | primary,0.0,164,164
TH,90,secondary,Critical,77.7628377548387,31,84.83870967741936,53.45161290322581,0.0,26.39676049382716,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 90 | secondary,0.0,165,165
TH,91,primary,Critical,74.71365920000001,3,86.66666666666667,53.333333333333336,0.0,2.8561000000000005,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 91 | primary,0.0,166,166
TH,10,primary,Critical,76.67202575049504,101,80.0,51.032178217623766,0.0006655517993918002,4.627279012345678,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 10 | primary,0.0,167,167
TH,10,secondary,Critical,79.08406004390243,164,80.0,48.798475609695124,0.0037345323740453377,18.242390123456797,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 10 | secondary,0.0,168,168
TH,10,motorway,High Risk,66.330799114,5,114.0,93.31111111,0.056860536013211546,2.730082094210574,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 10 | motorway,0.0,169,169
TH,10,trunk,High Risk,62.33059238095238,14,80.0,59.82142857142857,0.0018303552662152255,1.4641000000000004,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 10 | trunk,0.0,170,170
MH,urban_primary,primary,Critical,79.37603481674452,16,80.0,48.78815923659674,0.0,1.982964653827161,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,MH | urban_primary | primary,0.0,171,171
MH,urban_secondary,secondary,Critical,76.66338752,4,56.25,32.75,0.0,0.7588345679012346,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,MH | urban_secondary | secondary,0.0,172,172
MH,urban_trunk,trunk,Critical,75.9640184,5,65.0,30.603289473684207,0.0,0.4096000000000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,MH | urban_trunk | trunk,0.0,173,173
TH,10,motorway,Critical,72.709688,4,120.0,92.43371212,0.12040976762521588,2.343769738276692,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 10 | motorway,0.0,174,174
TH,46,primary,Critical,76.88462799999999,3,80.0,49.666666666666664,0.0,1.2624769600000003,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 46 | primary,0.0,175,175
TH,93,secondary,Critical,77.26174639999999,8,84.375,56.4375,0.010789991258741258,4.299816959999999,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 93 | secondary,0.0,176,176
TH,92,primary,Critical,76.364628,5,80.0,47.9,0.0,2.2153345599999996,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 92 | primary,0.0,177,177
TH,92,secondary,Critical,76.81370489999999,8,83.75,52.4375,0.0,3.952541609999999,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 92 | secondary,0.0,178,178
TH,91,secondary,Critical,78.655012,4,80.0,48.25,0.0,3.0822191406249995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 91 | secondary,0.0,179,179
TH,42,primary,Critical,75.379124,3,86.66666666666667,56.0,0.0,3.522753610000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 42 | primary,0.0,180,180
TH,53,secondary,Critical,76.11167119999999,9,82.22222222222223,52.80555555555556,0.0,4.42050625,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 53 | secondary,0.0,181,181
TH,54,secondary,Critical,76.2054357,8,81.25,46.8125,0.0,2.2153345599999996,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 54 | secondary,0.0,182,182
TH,45,secondary,Critical,78.44327226666665,9,81.11111111111111,41.57407407444444,0.0,5.588052758789064,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 45 | secondary,0.0,183,183
TH,50,secondary,Critical,76.96094199999999,44,82.72727272727273,51.74053030272727,3.9201172299164214e-05,16.0,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 50 | secondary,0.0,184,184
TH,51,secondary,High Risk,60.0804885047619,8,83.75,66.5,0.0,4.79785216,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 51 | secondary,0.0,185,185
TH,52,secondary,Critical,77.38741105,16,81.875,53.65625,0.0,5.7720062500000004,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 52 | secondary,0.0,186,186
TH,42,secondary,Critical,76.887232,11,87.27272727272727,50.70454545454545,0.0,4.42050625,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 42 | secondary,0.0,187,187
TH,42,secondary,High Risk,61.37935466429277,27,87.55555555555556,66.04457672,0.006621531137874264,24.87792716049383,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 42 | secondary,0.0,188,188
TH,43,primary,Critical,75.99997093333333,6,80.0,56.416666666666664,0.0,2.14358881,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 43 | primary,0.0,189,189
TH,43,secondary,High Risk,58.9319588952381,3,90.0,74.5,0.0,5.922408960000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 43 | secondary,0.0,190,190
TH,57,secondary,Critical,76.4974256,13,81.92307692307692,54.84615384615385,0.029706071737778398,7.117038271604938,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 57 | secondary,0.0,191,191
TH,56,secondary,Critical,74.76280008,10,83.0,58.1,0.0,4.0658689599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 56 | secondary,0.0,192,192
TH,55,primary,Critical,75.88264240000001,3,80.0,43.0,0.0,0.59969536,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 55 | primary,0.0,193,193
TH,55,secondary,Critical,76.02769808,15,83.0,55.627777778,0.0,13.970982716049383,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 55 | secondary,0.0,194,194
TH,44,primary,Critical,76.74148720000001,7,84.28571428571429,55.357142857142854,0.02644164501167338,3.8415999999999992,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 44 | primary,0.0,195,195
TH,44,secondary,Critical,77.4691196,6,81.66666666666667,50.25,0.0,2.9449992100000006,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 44 | secondary,0.0,196,196
TH,45,primary,Critical,76.88462799999999,3,80.0,40.833333333333336,0.0,1.3604889600000003,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 45 | primary,0.0,197,197
TH,58,primary,High Risk,60.18897480380953,5,89.0,67.989393938,0.007534385221013605,4.299816959999999,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 58 | primary,0.0,198,198
TH,40,primary,Critical,74.56105391999999,5,86.0,60.5,0.0,3.421020160000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 40 | primary,0.0,199,199
TH,40,secondary,Critical,78.27213044210525,19,81.05263157894737,43.39473684210526,0.0,3.8415999999999992,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 40 | secondary,0.0,200,200
TH,41,primary,Critical,76.88462799999999,3,80.0,39.666666666666664,0.0,0.7807489599999998,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 41 | primary,0.0,201,201
TH,58,secondary,Critical,76.74148720000001,7,82.85714285714286,43.07142857142857,0.0,14.959704938271601,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 58 | secondary,0.0,202,202
TH,36,secondary,Critical,76.8255844,8,81.25,52.0,0.0,2.9449992100000006,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 36 | secondary,0.0,203,203
TH,58,secondary,High Risk,62.050098514285715,9,86.77777777777777,61.70370370444444,0.0,3.502227787776001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 58 | secondary,0.0,204,204
TH,36,secondary,High Risk,58.495907129664396,21,82.0,59.90873015857143,0.029085790605569144,4.379997867834604,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 36 | secondary,0.0,205,205
TH,39,primary,Critical,75.88264240000001,3,80.0,52.333333333333336,0.0,1.8106393599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 39 | primary,0.0,206,206
TH,62,primary,Critical,75.7540216,6,81.66666666666667,48.333333333333336,0.0,4.123437890625,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 62 | primary,0.0,207,207
TH,61,secondary,High Risk,58.47907971640211,9,82.77777777777777,58.18055555555556,0.015159797306422421,2.131802782600308,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 61 | secondary,0.0,208,208
TH,61,primary,Critical,73.544676,3,80.0,54.666666666666664,0.0,1.9387777599999996,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 61 | primary,0.0,209,209
TH,60,secondary,Critical,77.8664704,7,81.42857142857143,51.714285714285715,0.0,2.3642137599999997,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 60 | secondary,0.0,210,210
TH,41,secondary,Critical,77.52213773333334,12,81.66666666666667,43.395833333333336,0.0,4.0658689599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 41 | secondary,0.0,211,211
TH,64,primary,Critical,73.753423,4,85.0,52.25,0.0,2.3642137599999997,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 64 | primary,0.0,212,212
TH,63,secondary,Critical,78.3876064,3,80.0,49.666666666666664,0.014213590466660602,4.733344140625001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 63 | secondary,0.0,213,213
TH,63,primary,Critical,75.3551616,3,86.66666666666667,58.777777776666674,0.0,24.87792716049383,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 63 | primary,0.0,214,214
TH,32,secondary,Critical,76.1331388,6,81.66666666666667,48.833333333333336,0.0,1.8106393599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 32 | secondary,0.0,215,215
TH,32,primary,Critical,75.88264240000001,3,80.0,45.083333333333336,0.0,2.44140625,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 32 | primary,0.0,216,216
TH,31,secondary,Critical,77.6719024,7,82.85714285714286,45.92857142857143,0.0,4.895847680664063,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 31 | secondary,0.0,217,217
TH,51,secondary,Critical,76.76100290322222,18,83.5,54.92592592611111,0.022257443019066854,6.972900390625,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 51 | secondary,0.0,218,218
TH,50,primary,Critical,76.21133999999999,15,83.0,56.6,0.001255632487086493,3.626739359999999,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 50 | primary,0.0,219,219
TH,48,primary,Critical,76.16734527999999,5,84.0,51.5,0.0,3.321506250000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 48 | primary,0.0,220,220
TH,49,primary,Critical,73.8786712,9,87.77777777777777,46.55555555555556,0.0,3.421020160000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 49 | primary,0.0,221,221
TH,47,secondary,Critical,76.7176304,3,80.0,50.666666666666664,0.0,1.6889601599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 47 | secondary,0.0,222,222
TH,64,secondary,Critical,76.3242377,8,80.0,49.0,0.0,2.3642137599999997,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 64 | secondary,0.0,223,223
TH,34,secondary,Critical,78.08790942222222,18,81.66666666666667,47.52777777777778,0.0,3.224179360000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 34 | secondary,0.0,224,224
TH,34,primary,Critical,76.986184,11,83.63636363636364,51.63636363636363,0.0,3.8415999999999992,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 34 | primary,0.0,225,225
TH,33,secondary,Critical,76.60408765714286,7,82.85714285714286,46.92857142857143,0.0,3.0054074845679013,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 33 | secondary,0.0,226,226
TH,33,primary,Critical,74.6659456,7,81.42857142857143,46.5,0.0,1.6889601599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 33 | primary,0.0,227,227
TH,70,secondary,Critical,77.19238468,20,82.25,53.15,0.0,8.352099999999998,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 70 | secondary,0.0,228,228
TH,67,secondary,Critical,77.30971245714285,14,80.71428571428571,48.660714285714285,0.035083506428462065,9.741334567901234,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 67 | secondary,0.0,229,229
TH,66,secondary,Critical,76.17710799999999,7,81.42857142857143,50.357142857142854,0.0,1.9387777599999996,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 66 | secondary,0.0,230,230
TH,27,secondary,Critical,78.01902279999999,4,87.5,53.125,0.0,5.408531640624998,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 27 | secondary,0.0,231,231
TH,30,primary,Critical,75.58204672,5,84.0,48.3,0.0,3.224179360000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 30 | primary,0.0,232,232
TH,30,secondary,Critical,76.07668683333333,24,84.16666666666667,52.104166666666664,0.0,17.093630864197525,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 30 | secondary,0.0,233,233
TH,31,primary,Critical,75.30714599999999,8,86.25,58.5,0.0,4.0658689599999995,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 31 | primary,0.0,234,234
TH,71,primary,Critical,76.88462799999999,4,85.0,61.0,0.024623132174417504,3.224179360000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 71 | primary,0.0,235,235
TH,71,secondary,Critical,76.7629603,8,85.0,50.75,0.0,7.871531640625001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 71 | secondary,0.0,236,236
TH,24,secondary,Critical,77.08626771428571,14,80.71428571428571,45.0,0.0,2.2153345599999996,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 24 | secondary,0.0,237,237
TH,65,secondary,Critical,77.38385544,10,82.0,50.35,0.0,4.181616009999999,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 65 | secondary,0.0,238,238
TH,73,primary,Critical,75.48665,4,82.5,60.625,0.0,3.8415999999999992,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,rural,TH | 73 | primary,0.0,239,239
TH,73,secondary,Critical,76.88596762666666,15,82.66666666666667,56.53333333333333,0.0012640154072631078,13.970982716049383,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 73 | secondary,0.0,240,240
TH,20,primary,Critical,76.63413159999999,4,85.0,62.0,0.0,3.8415999999999992,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 20 | primary,0.0,241,241
TH,74,primary,Critical,74.94284095999998,5,82.0,56.8,0.0,31.372445679012348,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 74 | primary,0.0,242,242
TH,21,secondary,Critical,75.22577625,16,86.875,59.71875,0.0,3.8415999999999992,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 21 | secondary,0.0,243,243
TH,22,secondary,Critical,78.08984938181817,22,84.77272727272727,52.02272727272727,0.0,9.926437890624998,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 22 | secondary,0.0,244,244
TH,23,secondary,Critical,78.3876064,3,80.0,44.333333333333336,0.0,1.0,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 23 | secondary,0.0,245,245
TH,20,secondary,Critical,77.8501198745098,51,86.47058823529412,55.52614379078432,0.00038468449615636127,29.64197530864198,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 20 | secondary,0.0,246,246
TH,23,secondary,High Risk,59.564653897142854,5,85.0,68.4,0.0,6.391289610000001,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 23 | secondary,0.0,247,247
TH,74,secondary,Critical,78.30687146666666,12,85.0,53.3125,0.005167803632574429,31.372445679012348,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 74 | secondary,0.0,248,248
TH,76,secondary,Critical,77.43560919999999,8,85.0,51.4375,0.0,3.8415999999999992,0.0,0.0,0.0,,,Under-Speed,Investigate road condition,urban,TH | 76 | secondary,0.0,249,249
