segment_id,country_code,road_class_norm,land_use,speed_limit,ss_limit,ml_predicted_sss,ml_predicted_band,ml_shap_top_feature,ml_confidence
163,TH,secondary,unknown,64.28571428571429,50.0,56.291527,High Risk,pop_density_500m,1.7710481
164,TH,primary,unknown,90.0,70.0,41.214386,Moderate,exposure_score,1.7622738
165,TH,primary,rural,90.0,70.0,33.8457,Moderate,speed_limit_to_ss_ratio,0.45138735
167,TH,primary,unknown,90.0,70.0,40.17485,Moderate,exposure_score,1.9491311
169,TH,secondary,unknown,64.28571428571429,50.0,51.035095,High Risk,ghsl_settlement_code,1.5759172
171,TH,secondary,unknown,64.28571428571429,50.0,50.959656,High Risk,ghsl_settlement_code,1.5368295
176,TH,motorway,unknown,102.85714285714286,80.0,38.80801,Moderate,exposure_score,3.0281665
177,TH,motorway,unknown,102.85714285714286,80.0,35.688892,Moderate,speed_limit_to_ss_ratio,2.0844288
179,TH,secondary,unknown,64.28571428571429,50.0,50.822357,High Risk,ghsl_settlement_code,0.9631943
180,TH,primary,unknown,64.28571428571429,50.0,42.64531,Moderate,ghsl_settlement_code,0.8952814
181,TH,primary,unknown,64.28571428571429,50.0,43.994843,Moderate,ghsl_settlement_code,0.91175705
182,TH,primary,rural,64.28571428571429,50.0,38.36188,Moderate,speed_limit_to_ss_ratio,0.51290077
183,TH,primary,unknown,64.28571428571429,50.0,37.639233,Moderate,exposure_score,0.744613
184,TH,primary,unknown,64.28571428571429,50.0,44.615925,Moderate,exposure_score,1.624239
185,TH,primary,unknown,64.28571428571429,50.0,41.662556,Moderate,speed_limit_to_ss_ratio,1.4764215
186,TH,primary,unknown,64.28571428571429,50.0,42.265316,Moderate,exposure_score,1.6261102
187,TH,primary,unknown,64.28571428571429,50.0,40.703373,Moderate,speed_limit_to_ss_ratio,1.2462016
188,TH,primary,unknown,64.28571428571429,50.0,42.18848,Moderate,exposure_score,1.3734587
189,TH,primary,unknown,64.28571428571429,50.0,40.960747,Moderate,exposure_score,1.5574535
190,TH,primary,unknown,64.28571428571429,50.0,40.725693,Moderate,exposure_score,0.8908629
191,TH,primary,unknown,64.28571428571429,50.0,40.51665,Moderate,exposure_score,0.8087227
192,TH,primary,unknown,64.28571428571429,50.0,40.041912,Moderate,exposure_score,0.79530036
193,TH,primary,unknown,64.28571428571429,50.0,40.437355,Moderate,exposure_score,0.8607092
194,TH,primary,unknown,64.28571428571429,50.0,39.994183,Moderate,exposure_score,0.74128854
198,TH,primary,unknown,64.28571428571429,50.0,42.643093,Moderate,ghsl_settlement_code,2.1394124
199,TH,primary,unknown,64.28571428571429,50.0,44.784245,Moderate,ghsl_settlement_code,2.0405505
203,TH,primary,unknown,64.28571428571429,50.0,42.30227,Moderate,speed_limit_to_ss_ratio,1.2812285
207,TH,primary,unknown,64.28571428571429,50.0,41.651722,Moderate,exposure_score,0.8005942
208,TH,primary,unknown,64.28571428571429,50.0,37.25054,Moderate,speed_limit_to_ss_ratio,1.7680281
212,TH,primary,unknown,90.0,70.0,47.6162,Moderate,exposure_score,2.3787994
213,TH,primary,unknown,90.0,70.0,37.492195,Moderate,exposure_score,3.1879125
215,TH,primary,unknown,64.28571428571429,50.0,36.93138,Moderate,exposure_score,1.0108004
218,TH,primary,unknown,90.0,70.0,38.16662,Moderate,exposure_score,3.2672467
219,TH,primary,unknown,90.0,70.0,37.69518,Moderate,exposure_score,3.2398713
223,TH,primary,unknown,64.28571428571429,50.0,44.09577,Moderate,exposure_score,1.0554166
225,TH,primary,unknown,64.28571428571429,50.0,38.497795,Moderate,speed_limit_to_ss_ratio,1.3219355
226,TH,primary,unknown,64.28571428571429,50.0,40.301823,Moderate,speed_limit_to_ss_ratio,1.1112459
229,TH,primary,unknown,64.28571428571429,50.0,41.44628,Moderate,ghsl_settlement_code,1.2240069
232,TH,primary,unknown,64.28571428571429,50.0,41.861202,Moderate,ghsl_settlement_code,0.9919289
235,TH,primary,unknown,64.28571428571429,50.0,40.23546,Moderate,speed_limit_to_ss_ratio,0.9478274
247,TH,secondary,unknown,64.28571428571429,50.0,50.962795,High Risk,ghsl_settlement_code,1.3892235
248,TH,secondary,unknown,64.28571428571429,50.0,51.111755,High Risk,ghsl_settlement_code,1.2417227
251,TH,motorway,unknown,102.85714285714286,80.0,34.719948,Moderate,exposure_score,1.9382093
252,TH,motorway,unknown,102.85714285714286,80.0,32.771255,Acceptable,exposure_score,1.7273895
253,TH,motorway,unknown,102.85714285714286,80.0,33.655704,Moderate,exposure_score,1.6454589
254,TH,motorway,unknown,102.85714285714286,80.0,34.740295,Moderate,exposure_score,2.2020385
255,TH,secondary,unknown,64.28571428571429,50.0,41.98803,Moderate,exposure_score,1.3509853
256,TH,secondary,unknown,64.28571428571429,50.0,41.90079,Moderate,exposure_score,1.5396707
265,TH,secondary,unknown,64.28571428571429,50.0,48.61365,Moderate,speed_limit_to_ss_ratio,1.21089
267,TH,primary,unknown,90.0,70.0,41.298897,Moderate,speed_limit_to_ss_ratio,0.92212343
268,TH,primary,unknown,64.28571428571429,50.0,41.5898,Moderate,speed_limit_to_ss_ratio,0.6235754
269,TH,primary,unknown,64.28571428571429,50.0,42.021873,Moderate,speed_limit_to_ss_ratio,0.71223813
270,TH,primary,unknown,64.28571428571429,50.0,43.2631,Moderate,ghsl_settlement_code,0.98680025
276,TH,secondary,unknown,64.28571428571429,50.0,53.371353,High Risk,ghsl_settlement_code,1.6118144
277,TH,secondary,unknown,64.28571428571429,50.0,53.2057,High Risk,ghsl_settlement_code,1.5183644
278,TH,secondary,unknown,64.28571428571429,50.0,53.3291,High Risk,ghsl_settlement_code,1.93977
280,TH,secondary,unknown,64.28571428571429,50.0,41.3296,Moderate,exposure_score,1.4786632
282,TH,secondary,unknown,64.28571428571429,50.0,43.86075,Moderate,exposure_score,1.1534898
283,TH,secondary,unknown,64.28571428571429,50.0,43.86651,Moderate,exposure_score,1.4292101
284,TH,secondary,unknown,64.28571428571429,50.0,44.917496,Moderate,exposure_score,0.7848111
285,TH,secondary,unknown,64.28571428571429,50.0,43.327484,Moderate,exposure_score,1.1293821
287,TH,secondary,unknown,90.0,70.0,44.002552,Moderate,exposure_score,1.8507934
288,TH,secondary,unknown,90.0,70.0,39.5645,Moderate,exposure_score,3.0151026
289,TH,secondary,unknown,90.0,70.0,41.46855,Moderate,exposure_score,3.0025675
290,TH,secondary,unknown,90.0,70.0,40.397926,Moderate,exposure_score,2.4900217
291,TH,secondary,unknown,64.28571428571429,50.0,47.19178,Moderate,speed_limit_to_ss_ratio,1.3240498
294,TH,secondary,unknown,64.28571428571429,50.0,41.459877,Moderate,speed_limit_to_ss_ratio,0.78170824
295,TH,secondary,unknown,64.28571428571429,50.0,45.618,Moderate,speed_limit_to_ss_ratio,0.9769428
297,TH,primary,unknown,64.28571428571429,50.0,46.87818,Moderate,ghsl_settlement_code,1.3953931
299,TH,secondary,unknown,64.28571428571429,50.0,50.680527,High Risk,ghsl_settlement_code,1.4084361
302,TH,primary,unknown,64.28571428571429,50.0,47.17888,Moderate,ghsl_settlement_code,0.5635333
303,TH,secondary,unknown,64.28571428571429,50.0,54.453854,High Risk,exposure_score,1.8522946
304,TH,secondary,rural,64.28571428571429,50.0,47.594994,Moderate,ghsl_settlement_code,0.82302415
306,TH,trunk,urban,66.66666666666666,50.0,49.775578,High Risk,speed_limit_to_ss_ratio,2.2873838
308,TH,primary,unknown,64.28571428571429,50.0,45.916245,Moderate,speed_limit_to_ss_ratio,1.0038153
309,TH,primary,unknown,64.28571428571429,50.0,46.381275,Moderate,ghsl_settlement_code,1.874696
312,TH,secondary,unknown,90.0,70.0,47.046734,Moderate,exposure_score,1.9712466
313,TH,primary,unknown,64.28571428571429,50.0,43.937405,Moderate,speed_limit_to_ss_ratio,1.1688874
316,TH,secondary,unknown,64.28571428571429,50.0,48.966766,Moderate,speed_limit_to_ss_ratio,1.2425587
317,TH,secondary,unknown,64.28571428571429,50.0,49.540222,High Risk,speed_limit_to_ss_ratio,0.8224704
318,TH,secondary,unknown,64.28571428571429,50.0,49.597702,High Risk,speed_limit_to_ss_ratio,0.9822536
319,TH,secondary,unknown,64.28571428571429,50.0,50.209614,High Risk,ghsl_settlement_code,0.8498989
320,TH,secondary,unknown,64.28571428571429,50.0,50.51491,High Risk,ghsl_settlement_code,1.9085691
323,TH,secondary,unknown,64.28571428571429,50.0,48.762627,Moderate,ghsl_settlement_code,1.396627
324,TH,secondary,unknown,64.28571428571429,50.0,47.044704,Moderate,ghsl_settlement_code,0.77115715
325,TH,primary,unknown,64.28571428571429,50.0,42.234398,Moderate,speed_limit_to_ss_ratio,1.0098094
326,TH,secondary,unknown,64.28571428571429,50.0,49.29481,High Risk,ghsl_settlement_code,2.5633092
327,TH,secondary,unknown,64.28571428571429,50.0,51.853973,High Risk,ghsl_settlement_code,0.80892634
328,TH,secondary,unknown,64.28571428571429,50.0,48.64317,Moderate,ghsl_settlement_code,1.4938338
329,TH,secondary,unknown,64.28571428571429,50.0,45.907913,Moderate,speed_limit_to_ss_ratio,1.2871279
332,TH,secondary,unknown,64.28571428571429,50.0,42.17683,Moderate,exposure_score,1.0665714
335,TH,secondary,unknown,90.0,70.0,44.994865,Moderate,exposure_score,1.9576927
336,TH,secondary,unknown,90.0,70.0,47.57494,Moderate,exposure_score,2.3343155
337,TH,primary,unknown,64.28571428571429,50.0,41.73041,Moderate,ghsl_settlement_code,1.2902541
338,TH,primary,unknown,64.28571428571429,50.0,41.79325,Moderate,speed_limit_to_ss_ratio,0.59639853
340,TH,primary,unknown,64.28571428571429,50.0,42.19559,Moderate,exposure_score,1.6160955
342,TH,primary,unknown,64.28571428571429,50.0,41.609097,Moderate,exposure_score,1.1751002
344,TH,secondary,unknown,64.28571428571429,50.0,48.82401,Moderate,ghsl_settlement_code,0.62291414
345,TH,secondary,unknown,64.28571428571429,50.0,49.26275,High Risk,ghsl_settlement_code,1.2488604
346,TH,secondary,unknown,64.28571428571429,50.0,49.484596,High Risk,ghsl_settlement_code,1.1813067
347,TH,primary,unknown,64.28571428571429,50.0,51.504116,High Risk,pop_density_500m,1.5029314
348,TH,primary,unknown,64.28571428571429,50.0,52.941578,High Risk,pop_density_500m,0.991369
349,TH,primary,unknown,64.28571428571429,50.0,50.378784,High Risk,pop_density_500m,1.1042769
350,TH,primary,unknown,64.28571428571429,50.0,50.53407,High Risk,pop_density_500m,1.1390768
351,TH,primary,unknown,64.28571428571429,50.0,52.33667,High Risk,pop_density_500m,1.3148117
352,TH,primary,unknown,64.28571428571429,50.0,51.4053,High Risk,pop_density_500m,1.1408931
353,TH,primary,unknown,64.28571428571429,50.0,51.527187,High Risk,pop_density_500m,1.49837
354,TH,primary,unknown,64.28571428571429,50.0,47.538437,Moderate,ghsl_settlement_code,1.004431
357,TH,primary,unknown,64.28571428571429,50.0,54.791275,High Risk,pop_density_500m,1.627856
358,TH,primary,unknown,64.28571428571429,50.0,54.221596,High Risk,pop_density_500m,1.518908
359,TH,primary,unknown,64.28571428571429,50.0,52.859276,High Risk,pop_density_500m,2.2061212
360,TH,primary,unknown,64.28571428571429,50.0,54.91604,High Risk,pop_density_500m,2.1005533
361,TH,primary,unknown,64.28571428571429,50.0,49.619164,High Risk,pop_density_500m,0.4622396
362,TH,primary,unknown,64.28571428571429,50.0,49.73974,High Risk,ghsl_settlement_code,0.72177637
363,TH,primary,unknown,64.28571428571429,50.0,49.468628,High Risk,pop_density_500m,1.3633252
364,TH,primary,unknown,64.28571428571429,50.0,48.322166,Moderate,ghsl_settlement_code,1.5738785
365,TH,primary,unknown,64.28571428571429,50.0,47.9811,Moderate,ghsl_settlement_code,1.4928743
366,TH,primary,unknown,64.28571428571429,50.0,52.691387,High Risk,pop_density_500m,0.58664036
367,TH,primary,unknown,64.28571428571429,50.0,51.746178,High Risk,pop_density_500m,0.59969324
373,TH,secondary,unknown,64.28571428571429,50.0,48.36494,Moderate,speed_limit_to_ss_ratio,1.5780711
375,TH,secondary,unknown,64.28571428571429,50.0,47.467037,Moderate,ghsl_settlement_code,1.3490661
376,TH,secondary,unknown,64.28571428571429,50.0,47.416115,Moderate,speed_limit_to_ss_ratio,1.0156821
378,TH,primary,unknown,64.28571428571429,50.0,48.273556,Moderate,ghsl_settlement_code,0.7177431
379,TH,secondary,unknown,51.42857142857143,40.0,51.538044,High Risk,ghsl_settlement_code,1.6122549
380,TH,secondary,unknown,64.28571428571429,50.0,47.593597,Moderate,speed_limit_to_ss_ratio,0.81890035
381,TH,secondary,unknown,64.28571428571429,50.0,49.338226,High Risk,speed_limit_to_ss_ratio,0.844066
382,TH,primary,unknown,64.28571428571429,50.0,42.82992,Moderate,ghsl_settlement_code,2.0820913
383,TH,primary,unknown,64.28571428571429,50.0,43.502083,Moderate,ghsl_settlement_code,1.6116111
384,TH,primary,unknown,64.28571428571429,50.0,40.259567,Moderate,exposure_score,1.05809
385,TH,primary,unknown,51.42857142857143,40.0,44.927666,Moderate,exposure_score,2.0899775
388,TH,primary,unknown,64.28571428571429,50.0,40.156254,Moderate,exposure_score,1.242295
391,TH,primary,unknown,64.28571428571429,50.0,49.953026,High Risk,ghsl_settlement_code,1.2145876
392,TH,primary,unknown,64.28571428571429,50.0,41.276913,Moderate,ghsl_settlement_code,0.8256534
393,TH,primary,unknown,64.28571428571429,50.0,44.329567,Moderate,speed_limit_to_ss_ratio,0.45322615
394,TH,primary,unknown,64.28571428571429,50.0,51.550102,High Risk,ghsl_settlement_code,1.5227439
395,TH,secondary,unknown,64.28571428571429,50.0,44.59768,Moderate,speed_limit_to_ss_ratio,1.0707697
396,TH,secondary,unknown,64.28571428571429,50.0,48.07823,Moderate,ghsl_settlement_code,1.9646415
398,TH,secondary,unknown,64.28571428571429,50.0,49.183228,High Risk,ghsl_settlement_code,0.53965247
400,TH,secondary,unknown,64.28571428571429,50.0,46.965755,Moderate,speed_limit_to_ss_ratio,0.7075944
401,TH,secondary,unknown,64.28571428571429,50.0,49.623295,High Risk,speed_limit_to_ss_ratio,1.1357133
404,TH,secondary,unknown,64.28571428571429,50.0,45.69507,Moderate,ghsl_settlement_code,1.2817185
406,TH,secondary,unknown,64.28571428571429,50.0,48.694695,Moderate,ghsl_settlement_code,1.6460052
407,TH,secondary,unknown,64.28571428571429,50.0,49.12112,High Risk,ghsl_settlement_code,1.0487304
408,TH,primary,unknown,64.28571428571429,50.0,48.55425,Moderate,ghsl_settlement_code,2.364331
409,TH,secondary,unknown,64.28571428571429,50.0,50.05076,High Risk,ghsl_settlement_code,1.1661716
412,TH,secondary,unknown,64.28571428571429,50.0,46.1772,Moderate,speed_limit_to_ss_ratio,0.7396964
413,TH,secondary,unknown,64.28571428571429,50.0,45.933968,Moderate,speed_limit_to_ss_ratio,1.8533053
414,TH,secondary,unknown,64.28571428571429,50.0,49.658062,High Risk,ghsl_settlement_code,1.6536329
415,TH,secondary,unknown,64.28571428571429,50.0,45.69977,Moderate,speed_limit_to_ss_ratio,1.8106138
416,TH,secondary,unknown,64.28571428571429,50.0,55.442627,High Risk,pop_density_500m,1.119029
418,TH,secondary,unknown,64.28571428571429,50.0,46.17875,Moderate,ghsl_settlement_code,1.5848571
419,TH,secondary,unknown,64.28571428571429,50.0,49.68838,High Risk,ghsl_settlement_code,1.9501976
420,TH,secondary,unknown,64.28571428571429,50.0,48.889545,Moderate,speed_limit_to_ss_ratio,1.596353
421,TH,secondary,unknown,64.28571428571429,50.0,50.350956,High Risk,ghsl_settlement_code,0.9283719
422,TH,secondary,unknown,64.28571428571429,50.0,47.578568,Moderate,ghsl_settlement_code,1.5814378
423,TH,trunk,unknown,77.14285714285715,60.0,39.691227,Moderate,exposure_score,0.7287893
424,TH,trunk,unknown,77.14285714285715,60.0,39.288864,Moderate,exposure_score,0.57520485
425,TH,trunk,unknown,77.14285714285715,60.0,44.07405,Moderate,ghsl_settlement_code,1.7356179
426,TH,trunk,unknown,77.14285714285715,60.0,46.2186,Moderate,ghsl_settlement_code,1.8394846
427,TH,trunk,unknown,77.14285714285715,60.0,46.485245,Moderate,exposure_score,1.8102647
428,TH,trunk,unknown,77.14285714285715,60.0,40.308598,Moderate,exposure_score,0.42483002
429,TH,trunk,unknown,77.14285714285715,60.0,41.560196,Moderate,ghsl_settlement_code,0.5927208
430,TH,trunk,unknown,77.14285714285715,60.0,39.895065,Moderate,speed_limit_to_ss_ratio,1.2751236
431,TH,trunk,unknown,77.14285714285715,60.0,42.070293,Moderate,speed_limit_to_ss_ratio,1.5285485
432,TH,trunk,unknown,115.71428571428572,90.0,36.773083,Moderate,exposure_score,1.5122927
433,TH,trunk,unknown,115.71428571428572,90.0,39.054794,Moderate,exposure_score,2.2891824
434,TH,trunk,unknown,115.71428571428572,90.0,39.05152,Moderate,exposure_score,2.3430123
435,TH,trunk,unknown,115.71428571428572,90.0,39.974915,Moderate,exposure_score,2.4086502
436,TH,trunk,unknown,115.71428571428572,90.0,38.971066,Moderate,exposure_score,1.7247113
437,TH,trunk,unknown,115.71428571428572,90.0,38.61394,Moderate,exposure_score,3.1241157
438,TH,trunk,unknown,77.14285714285715,60.0,43.688618,Moderate,speed_limit_to_ss_ratio,1.2829498
439,TH,trunk,unknown,77.14285714285715,60.0,42.39025,Moderate,exposure_score,1.3513792
440,TH,trunk,unknown,115.71428571428572,90.0,40.300842,Moderate,exposure_score,2.6682367
441,TH,trunk,unknown,115.71428571428572,90.0,39.050533,Moderate,exposure_score,2.8447654
442,TH,trunk,unknown,77.14285714285715,60.0,42.58528,Moderate,speed_limit_to_ss_ratio,1.361333
443,TH,trunk,unknown,115.71428571428572,90.0,38.936375,Moderate,exposure_score,2.279314
444,TH,trunk,unknown,115.71428571428572,90.0,40.805954,Moderate,exposure_score,0.819899
445,TH,trunk,unknown,115.71428571428572,90.0,39.48209,Moderate,exposure_score,2.1794615
446,TH,trunk,unknown,115.71428571428572,90.0,42.822517,Moderate,exposure_score,0.93633586
447,TH,trunk,unknown,115.71428571428572,90.0,39.972622,Moderate,exposure_score,1.9853586
448,TH,trunk,unknown,77.14285714285715,60.0,39.184113,Moderate,exposure_score,1.2270259
449,TH,trunk,unknown,115.71428571428572,90.0,38.04514,Moderate,exposure_score,1.3036599
450,TH,trunk,unknown,115.71428571428572,90.0,39.46308,Moderate,exposure_score,2.941055
451,TH,trunk,unknown,77.14285714285715,60.0,40.279243,Moderate,exposure_score,1.5764494
452,TH,trunk,unknown,115.71428571428572,90.0,39.63945,Moderate,exposure_score,2.0655825
453,TH,trunk,unknown,115.71428571428572,90.0,39.79374,Moderate,exposure_score,1.7695757
454,TH,trunk,unknown,115.71428571428572,90.0,40.997528,Moderate,exposure_score,2.3167481
455,TH,trunk,unknown,115.71428571428572,90.0,40.758533,Moderate,exposure_score,3.109227
456,TH,trunk,unknown,115.71428571428572,90.0,44.560535,Moderate,exposure_score,1.584477
457,TH,trunk,unknown,115.71428571428572,90.0,40.332024,Moderate,exposure_score,2.138861
458,TH,trunk,unknown,102.85714285714286,80.0,45.54426,Moderate,exposure_score,1.5715022
459,TH,trunk,unknown,115.71428571428572,90.0,40.54946,Moderate,exposure_score,1.9202687
460,TH,trunk,unknown,115.71428571428572,90.0,36.031246,Moderate,speed_limit_gap,0.7946098
461,TH,trunk,unknown,115.71428571428572,90.0,38.60602,Moderate,exposure_score,1.3516594
462,TH,trunk,unknown,115.71428571428572,90.0,43.41779,Moderate,exposure_score,3.0864334
463,TH,trunk,unknown,77.14285714285715,60.0,39.830276,Moderate,exposure_score,0.6136612
464,TH,trunk,unknown,77.14285714285715,60.0,40.158134,Moderate,speed_limit_to_ss_ratio,0.93887776
465,TH,trunk,unknown,115.71428571428572,90.0,44.776775,Moderate,exposure_score,1.3232319
466,TH,trunk,unknown,115.71428571428572,90.0,41.74899,Moderate,exposure_score,1.6769388
467,TH,trunk,unknown,115.71428571428572,90.0,40.531048,Moderate,exposure_score,2.1252291
468,TH,trunk,unknown,77.14285714285715,60.0,42.42991,Moderate,speed_limit_to_ss_ratio,0.9649905
469,TH,trunk,unknown,115.71428571428572,90.0,40.570946,Moderate,exposure_score,0.611048
470,TH,trunk,unknown,102.85714285714286,80.0,41.92204,Moderate,exposure_score,1.8115616
471,TH,trunk,unknown,115.71428571428572,90.0,39.17858,Moderate,exposure_score,2.5773215
472,TH,trunk,unknown,115.71428571428572,90.0,40.209816,Moderate,exposure_score,1.4291829
473,TH,trunk,unknown,115.71428571428572,90.0,43.40022,Moderate,speed_limit_gap,0.93687874
474,TH,trunk,unknown,115.71428571428572,90.0,40.900845,Moderate,exposure_score,1.9204748
475,TH,trunk,unknown,77.14285714285715,60.0,38.207493,Moderate,exposure_score,1.4245284
476,TH,trunk,unknown,115.71428571428572,90.0,37.21706,Moderate,exposure_score,2.590803
477,TH,trunk,unknown,77.14285714285715,60.0,41.331726,Moderate,speed_limit_to_ss_ratio,0.9011274
478,TH,trunk,unknown,77.14285714285715,60.0,42.297703,Moderate,exposure_score,0.6744355
479,TH,trunk,unknown,77.14285714285715,60.0,43.264725,Moderate,ghsl_settlement_code,1.5567943
480,TH,trunk,unknown,115.71428571428572,90.0,37.316257,Moderate,exposure_score,1.9031888
481,TH,trunk,unknown,77.14285714285715,60.0,42.938957,Moderate,exposure_score,0.8854595
482,TH,trunk,unknown,77.14285714285715,60.0,37.103638,Moderate,exposure_score,0.95423776
483,TH,trunk,unknown,77.14285714285715,60.0,40.27336,Moderate,speed_limit_to_ss_ratio,0.9097281
484,TH,trunk,unknown,45.0,35.0,49.97461,High Risk,exposure_score,2.970651
485,TH,trunk,unknown,51.42857142857143,40.0,49.52827,High Risk,exposure_score,2.8414614
486,TH,trunk,unknown,77.14285714285715,60.0,42.23852,Moderate,speed_limit_to_ss_ratio,0.7285769
487,TH,trunk,unknown,77.14285714285715,60.0,43.953564,Moderate,ghsl_settlement_code,1.649077
488,TH,trunk,unknown,64.28571428571429,50.0,49.250156,High Risk,exposure_score,2.0782273
489,TH,trunk,unknown,45.0,35.0,47.791725,Moderate,exposure_score,2.055528
490,TH,trunk,unknown,77.14285714285715,60.0,50.792805,High Risk,exposure_score,3.347868
491,TH,trunk,unknown,77.14285714285715,60.0,45.58117,Moderate,ghsl_settlement_code,1.8481323
492,TH,trunk,unknown,77.14285714285715,60.0,43.66301,Moderate,speed_limit_to_ss_ratio,1.2341952
493,TH,trunk,unknown,77.14285714285715,60.0,42.987606,Moderate,speed_limit_to_ss_ratio,1.0572566
494,TH,trunk,unknown,77.14285714285715,60.0,45.147545,Moderate,speed_limit_to_ss_ratio,0.974033
495,TH,trunk,unknown,77.14285714285715,60.0,44.61449,Moderate,speed_limit_to_ss_ratio,0.5501165
496,TH,trunk,unknown,77.14285714285715,60.0,41.052612,Moderate,ghsl_settlement_code,0.76722777
497,TH,trunk,unknown,115.71428571428572,90.0,40.285954,Moderate,exposure_score,3.087102
498,TH,trunk,unknown,115.71428571428572,90.0,38.006012,Moderate,exposure_score,2.6437924
499,TH,trunk,unknown,115.71428571428572,90.0,42.694534,Moderate,exposure_score,1.918603
500,TH,trunk,unknown,115.71428571428572,90.0,38.55934,Moderate,exposure_score,1.4945536
501,TH,trunk,unknown,115.71428571428572,90.0,38.72902,Moderate,exposure_score,1.2300779
502,TH,trunk,unknown,115.71428571428572,90.0,40.579273,Moderate,exposure_score,0.63204575
503,TH,trunk,unknown,90.0,70.0,49.02213,High Risk,exposure_score,2.488799
504,TH,trunk,unknown,90.0,70.0,49.211212,High Risk,exposure_score,2.771285
505,TH,trunk,unknown,115.71428571428572,90.0,45.35928,Moderate,exposure_score,0.92916334
506,TH,trunk,unknown,115.71428571428572,90.0,43.937317,Moderate,exposure_score,2.228696
507,TH,trunk,unknown,115.71428571428572,90.0,38.334263,Moderate,exposure_score,1.0295465
508,TH,trunk,unknown,115.71428571428572,90.0,40.493725,Moderate,exposure_score,2.1436737
509,TH,trunk,unknown,115.71428571428572,90.0,44.112488,Moderate,speed_limit_gap,1.4998847
510,TH,trunk,unknown,115.71428571428572,90.0,46.85803,Moderate,speed_limit_gap,1.5673383
511,TH,trunk,unknown,115.71428571428572,90.0,41.37332,Moderate,speed_limit_gap,2.1925128
512,TH,trunk,unknown,115.71428571428572,90.0,46.326412,Moderate,speed_limit_gap,0.9230579
513,TH,trunk,unknown,115.71428571428572,90.0,46.694237,Moderate,speed_limit_gap,1.2727144
514,TH,trunk,unknown,115.71428571428572,90.0,38.362442,Moderate,speed_limit_to_ss_ratio,0.76138216
515,TH,trunk,unknown,77.14285714285715,60.0,41.24352,Moderate,ghsl_settlement_code,0.96689886
516,TH,trunk,unknown,77.14285714285715,60.0,43.790813,Moderate,exposure_score,2.0088768
517,TH,trunk,unknown,77.14285714285715,60.0,41.565212,Moderate,ghsl_settlement_code,1.1179625
518,TH,trunk,unknown,77.14285714285715,60.0,40.785206,Moderate,speed_limit_to_ss_ratio,1.0768818
519,TH,trunk,unknown,77.14285714285715,60.0,41.339394,Moderate,ghsl_settlement_code,0.8954571
520,TH,trunk,unknown,115.71428571428572,90.0,42.619114,Moderate,exposure_score,1.7638464
521,TH,trunk,unknown,115.71428571428572,90.0,42.635445,Moderate,exposure_score,1.7387202
522,TH,trunk,unknown,115.71428571428572,90.0,36.47374,Moderate,exposure_score,2.0362396
523,TH,trunk,unknown,115.71428571428572,90.0,43.50873,Moderate,exposure_score,1.5362283
524,TH,trunk,unknown,115.71428571428572,90.0,44.220707,Moderate,exposure_score,1.7278154
525,TH,trunk,unknown,115.71428571428572,90.0,50.859154,High Risk,exposure_score,0.9762805
526,TH,trunk,unknown,115.71428571428572,90.0,45.039574,Moderate,exposure_score,1.4859557
527,TH,trunk,unknown,115.71428571428572,90.0,43.859066,Moderate,exposure_score,1.4617085
528,TH,trunk,unknown,115.71428571428572,90.0,45.039574,Moderate,exposure_score,1.4930713
529,TH,trunk,unknown,115.71428571428572,90.0,49.343163,High Risk,exposure_score,1.440766
530,TH,trunk,unknown,115.71428571428572,90.0,46.330128,Moderate,speed_limit_gap,2.0476053
531,TH,trunk,unknown,115.71428571428572,90.0,46.976063,Moderate,speed_limit_gap,0.75213945
532,TH,trunk,unknown,115.71428571428572,90.0,41.011417,Moderate,exposure_score,2.5058227
533,TH,trunk,unknown,115.71428571428572,90.0,40.475964,Moderate,exposure_score,1.8785602
534,TH,trunk,unknown,115.71428571428572,90.0,42.858772,Moderate,speed_limit_gap,0.40008527
535,TH,trunk,unknown,115.71428571428572,90.0,44.82714,Moderate,exposure_score,1.5289304
536,TH,trunk,unknown,115.71428571428572,90.0,44.008205,Moderate,exposure_score,1.8316863
537,TH,trunk,unknown,115.71428571428572,90.0,49.147396,High Risk,exposure_score,1.7748479
538,TH,trunk,unknown,115.71428571428572,90.0,53.2821,High Risk,exposure_score,2.3008478
539,TH,trunk,unknown,115.71428571428572,90.0,39.906876,Moderate,exposure_score,3.234657
540,TH,trunk,unknown,115.71428571428572,90.0,44.61417,Moderate,exposure_score,1.8587806
541,TH,trunk,unknown,115.71428571428572,90.0,44.31226,Moderate,exposure_score,1.8141661
542,TH,trunk,unknown,77.14285714285715,60.0,47.01326,Moderate,exposure_score,1.6392833
543,TH,trunk,unknown,77.14285714285715,60.0,48.505474,Moderate,exposure_score,1.1328455
544,TH,trunk,unknown,115.71428571428572,90.0,44.339832,Moderate,exposure_score,1.576287
545,TH,trunk,unknown,115.71428571428572,90.0,44.405518,Moderate,exposure_score,1.7040819
548,TH,trunk,unknown,115.71428571428572,90.0,43.640156,Moderate,exposure_score,2.785844
549,TH,trunk,unknown,115.71428571428572,90.0,48.41872,Moderate,exposure_score,1.8248246
550,TH,trunk,unknown,115.71428571428572,90.0,43.50882,Moderate,exposure_score,2.4911318
551,TH,trunk,unknown,115.71428571428572,90.0,45.69616,Moderate,exposure_score,2.9125993
