segment_id,country_code,road_class_norm,land_use,speed_limit,ss_limit,ml_predicted_sss,ml_predicted_band,ml_shap_top_feature,ml_confidence
12706,TH,trunk,unknown,90.0,60.0,40.629734,Moderate,unavailable,1.3397565
12707,TH,trunk,unknown,90.0,60.0,49.908985,Moderate,unavailable,1.9422989
12708,TH,trunk,unknown,90.0,60.0,40.629734,Moderate,unavailable,1.3523451
12709,TH,trunk,unknown,90.0,60.0,43.90199,Moderate,unavailable,2.5252006
12710,TH,trunk,unknown,90.0,60.0,41.67121,Moderate,unavailable,1.8811396
12711,TH,trunk,unknown,90.0,60.0,45.646427,Moderate,unavailable,1.5269411
12712,TH,trunk,unknown,90.0,60.0,45.96898,Moderate,unavailable,3.178475
12713,TH,trunk,unknown,75.0,50.0,45.365593,Moderate,unavailable,1.2479558
12714,TH,trunk,unknown,90.0,60.0,44.024143,Moderate,unavailable,2.3131118
12715,TH,trunk,unknown,90.0,60.0,47.89271,Moderate,unavailable,2.806036
12716,TH,trunk,unknown,90.0,60.0,48.08817,Moderate,unavailable,2.3339367
12717,TH,trunk,unknown,90.0,60.0,47.937813,Moderate,unavailable,2.7668114
12718,TH,trunk,unknown,90.0,60.0,37.11047,Moderate,unavailable,3.3530462
12719,TH,trunk,unknown,90.0,60.0,41.10835,Moderate,unavailable,4.323252
12720,TH,trunk,unknown,90.0,60.0,33.870457,Acceptable,unavailable,0.72654575
12721,TH,trunk,unknown,90.0,60.0,37.254192,Moderate,unavailable,3.363399
12722,TH,trunk,unknown,90.0,60.0,37.774593,Moderate,unavailable,3.4084795
12723,TH,trunk,unknown,90.0,60.0,39.998707,Moderate,unavailable,2.1451666
12724,TH,trunk,unknown,90.0,60.0,39.14268,Moderate,unavailable,2.2824068
12725,TH,trunk,unknown,90.0,60.0,46.25982,Moderate,unavailable,3.0957909
12726,TH,trunk,unknown,90.0,60.0,46.49806,Moderate,unavailable,2.8520894
12727,TH,trunk,unknown,90.0,60.0,45.986504,Moderate,unavailable,2.7378042
12728,TH,trunk,unknown,90.0,60.0,37.278336,Moderate,unavailable,2.8849947
12729,TH,trunk,unknown,90.0,60.0,36.814598,Moderate,unavailable,1.4802561
12730,TH,trunk,unknown,90.0,60.0,37.86582,Moderate,unavailable,1.446859
12731,TH,trunk,unknown,90.0,60.0,38.893475,Moderate,unavailable,1.2015904
12732,TH,trunk,unknown,90.0,60.0,45.164326,Moderate,unavailable,2.5090272
12733,TH,trunk,unknown,90.0,60.0,40.557068,Moderate,unavailable,2.0981233
12734,TH,trunk,unknown,90.0,60.0,36.95294,Moderate,unavailable,1.5710938
12735,TH,trunk,unknown,90.0,60.0,35.121197,Moderate,unavailable,1.2960225
12736,TH,trunk,unknown,90.0,60.0,44.50764,Moderate,unavailable,2.4666617
12737,TH,trunk,unknown,90.0,60.0,38.555523,Moderate,unavailable,1.3947936
12738,TH,trunk,unknown,90.0,60.0,36.95294,Moderate,unavailable,1.2995752
12739,TH,trunk,unknown,90.0,60.0,39.161552,Moderate,unavailable,2.2580113
12740,TH,trunk,unknown,90.0,60.0,35.787796,Moderate,unavailable,2.8643785
12741,TH,trunk,unknown,90.0,60.0,42.601593,Moderate,unavailable,1.5725148
12742,TH,trunk,unknown,90.0,60.0,44.60336,Moderate,unavailable,2.6082458
12743,TH,trunk,unknown,90.0,60.0,42.012054,Moderate,unavailable,2.0341938
12744,TH,trunk,unknown,90.0,60.0,42.39165,Moderate,unavailable,2.2814229
12745,TH,trunk,unknown,90.0,60.0,38.552067,Moderate,unavailable,0.5569385
12746,TH,trunk,unknown,90.0,60.0,42.304615,Moderate,unavailable,2.0273368
12747,TH,trunk,unknown,90.0,60.0,45.117954,Moderate,unavailable,3.0408359
12749,TH,trunk,unknown,90.0,60.0,36.2001,Moderate,unavailable,2.1763785
12750,TH,trunk,unknown,90.0,60.0,36.2001,Moderate,unavailable,2.1277199
12751,TH,trunk,unknown,90.0,60.0,43.175625,Moderate,unavailable,1.8512497
12752,TH,trunk,unknown,90.0,60.0,42.517582,Moderate,unavailable,2.7022288
12753,TH,trunk,unknown,90.0,60.0,48.602375,Moderate,unavailable,2.9312563
12754,TH,trunk,unknown,90.0,60.0,36.61075,Moderate,unavailable,1.2706759
12755,TH,trunk,unknown,90.0,60.0,50.41462,Moderate,unavailable,1.5783504
12756,TH,trunk,unknown,90.0,60.0,36.61075,Moderate,unavailable,1.3020582
12757,TH,trunk,unknown,90.0,60.0,34.45082,Acceptable,unavailable,2.220044
12758,TH,trunk,unknown,90.0,60.0,35.616432,Moderate,unavailable,2.3418605
12759,TH,trunk,unknown,90.0,60.0,43.263966,Moderate,unavailable,2.2936866
12760,TH,trunk,unknown,90.0,60.0,40.861866,Moderate,unavailable,1.7485701
12761,TH,trunk,unknown,90.0,60.0,45.27561,Moderate,unavailable,2.7473047
12762,TH,trunk,unknown,90.0,60.0,40.378963,Moderate,unavailable,0.8881107
12763,TH,trunk,unknown,90.0,60.0,47.934097,Moderate,unavailable,2.7330182
12764,TH,trunk,unknown,90.0,60.0,44.59109,Moderate,unavailable,2.3098044
12765,TH,trunk,unknown,90.0,60.0,38.210472,Moderate,unavailable,1.2811463
12766,TH,trunk,unknown,90.0,60.0,49.75603,Moderate,unavailable,2.0938604
12767,TH,trunk,unknown,90.0,60.0,35.860455,Moderate,unavailable,2.7135625
12768,TH,trunk,unknown,90.0,60.0,36.594105,Moderate,unavailable,2.4971392
12769,TH,trunk,unknown,90.0,60.0,38.76177,Moderate,unavailable,3.0385077
12770,TH,trunk,unknown,90.0,60.0,47.384617,Moderate,unavailable,2.9214132
12771,TH,trunk,unknown,90.0,60.0,47.318874,Moderate,unavailable,2.4804547
12772,TH,trunk,unknown,90.0,60.0,47.722935,Moderate,unavailable,2.5544481
12773,TH,trunk,unknown,90.0,60.0,44.021748,Moderate,unavailable,1.4843576
12774,TH,trunk,unknown,90.0,60.0,34.123116,Acceptable,unavailable,1.1491039
12775,TH,trunk,unknown,90.0,60.0,33.377472,Acceptable,unavailable,1.3300447
12776,TH,trunk,unknown,90.0,60.0,32.92028,Acceptable,unavailable,1.1997334
12777,TH,trunk,unknown,90.0,60.0,39.18396,Moderate,unavailable,2.1229267
12778,TH,trunk,unknown,90.0,60.0,39.219814,Moderate,unavailable,2.4925423
12779,TH,trunk,unknown,90.0,60.0,38.752472,Moderate,unavailable,2.0207894
12780,TH,trunk,unknown,90.0,60.0,33.842865,Acceptable,unavailable,2.0536675
12782,TH,trunk,unknown,90.0,60.0,35.386986,Moderate,unavailable,1.1580404
12783,TH,trunk,unknown,90.0,60.0,43.789646,Moderate,unavailable,3.4858458
12784,TH,trunk,unknown,90.0,60.0,41.073193,Moderate,unavailable,2.3869095
12785,TH,trunk,unknown,90.0,60.0,39.96586,Moderate,unavailable,2.1450396
12786,TH,trunk,unknown,90.0,60.0,52.066444,High Risk,unavailable,2.6324685
12787,TH,trunk,unknown,90.0,60.0,45.78986,Moderate,unavailable,2.5647006
12789,TH,trunk,unknown,90.0,60.0,29.181906,Acceptable,unavailable,0.8078785
12790,TH,trunk,unknown,90.0,60.0,43.265846,Moderate,unavailable,2.3945107
12792,TH,trunk,unknown,90.0,60.0,29.181906,Acceptable,unavailable,0.79106855
12793,TH,trunk,unknown,90.0,60.0,42.383236,Moderate,unavailable,4.540525
12794,TH,trunk,unknown,90.0,60.0,35.485252,Moderate,unavailable,1.62699
12795,TH,trunk,unknown,90.0,60.0,39.840942,Moderate,unavailable,3.0120003
12796,TH,trunk,unknown,90.0,60.0,35.491222,Moderate,unavailable,1.6814321
12797,TH,trunk,unknown,75.0,50.0,36.750843,Moderate,unavailable,1.7322047
12798,TH,trunk,unknown,90.0,60.0,32.438076,Acceptable,unavailable,1.1970484
12800,TH,trunk,unknown,90.0,60.0,31.999016,Acceptable,unavailable,1.9489169
12801,TH,trunk,unknown,75.0,50.0,37.628643,Moderate,unavailable,2.012928
12802,TH,trunk,unknown,90.0,60.0,42.88513,Moderate,unavailable,2.7281048
12803,TH,trunk,unknown,90.0,60.0,35.064224,Moderate,unavailable,1.1998608
12804,TH,trunk,unknown,90.0,60.0,34.869602,Acceptable,unavailable,1.5147122
12805,TH,trunk,unknown,90.0,60.0,35.52875,Moderate,unavailable,1.5663704
12806,TH,trunk,unknown,90.0,60.0,34.609856,Acceptable,unavailable,1.2939641
12807,TH,trunk,unknown,90.0,60.0,34.710045,Acceptable,unavailable,0.92838454
12808,TH,trunk,unknown,90.0,60.0,36.523865,Moderate,unavailable,1.3514497
12809,TH,trunk,unknown,90.0,60.0,34.717052,Acceptable,unavailable,1.4135481
12811,TH,trunk,unknown,90.0,60.0,34.869602,Acceptable,unavailable,1.6381041
12812,TH,trunk,unknown,90.0,60.0,32.65736,Acceptable,unavailable,1.2024546
12813,TH,trunk,unknown,90.0,60.0,42.09204,Moderate,unavailable,3.268361
12814,TH,trunk,unknown,90.0,60.0,35.789112,Moderate,unavailable,2.6213293
12815,TH,trunk,unknown,90.0,60.0,32.666412,Acceptable,unavailable,1.2695665
12816,TH,trunk,unknown,90.0,60.0,35.578064,Moderate,unavailable,2.187444
12817,TH,trunk,unknown,90.0,60.0,38.178196,Moderate,unavailable,2.4253283
12818,TH,trunk,unknown,90.0,60.0,35.94499,Moderate,unavailable,1.8938652
12819,TH,trunk,unknown,90.0,60.0,36.019363,Moderate,unavailable,2.249282
12820,TH,trunk,unknown,90.0,60.0,37.28019,Moderate,unavailable,1.5693543
12821,TH,trunk,unknown,90.0,60.0,36.971027,Moderate,unavailable,1.8246536
12822,TH,trunk,unknown,90.0,60.0,41.27314,Moderate,unavailable,2.7496798
12823,TH,trunk,unknown,90.0,60.0,35.488907,Moderate,unavailable,1.1442624
12824,TH,trunk,unknown,90.0,60.0,35.415573,Moderate,unavailable,1.3192872
12825,TH,trunk,unknown,90.0,60.0,37.22309,Moderate,unavailable,3.3530073
12826,TH,trunk,unknown,90.0,60.0,43.633488,Moderate,unavailable,3.3149314
12827,TH,trunk,unknown,90.0,60.0,39.464005,Moderate,unavailable,1.1759853
12828,TH,trunk,unknown,90.0,60.0,39.287212,Moderate,unavailable,2.8229356
12829,TH,trunk,unknown,90.0,60.0,39.464005,Moderate,unavailable,1.1759853
12830,TH,trunk,unknown,90.0,60.0,30.785892,Acceptable,unavailable,1.3096492
12831,TH,trunk,unknown,90.0,60.0,38.08247,Moderate,unavailable,3.6889338
12832,TH,trunk,unknown,90.0,60.0,31.946611,Acceptable,unavailable,1.4792197
12833,TH,trunk,unknown,90.0,60.0,31.290092,Acceptable,unavailable,0.84979963
12834,TH,trunk,unknown,90.0,60.0,41.190193,Moderate,unavailable,1.0251375
12835,TH,trunk,unknown,90.0,60.0,30.841059,Acceptable,unavailable,0.88270414
12836,TH,trunk,unknown,90.0,60.0,41.718956,Moderate,unavailable,1.7691787
12837,TH,trunk,unknown,90.0,60.0,29.22943,Acceptable,unavailable,0.99070334
12838,TH,trunk,unknown,90.0,60.0,45.740166,Moderate,unavailable,2.2531023
12839,TH,trunk,unknown,90.0,60.0,36.222965,Moderate,unavailable,1.3579197
12840,TH,trunk,unknown,90.0,60.0,37.13441,Moderate,unavailable,1.2240331
12841,TH,trunk,unknown,90.0,60.0,36.386562,Moderate,unavailable,1.1507956
12842,TH,trunk,unknown,90.0,60.0,31.043686,Acceptable,unavailable,1.4561828
12843,TH,trunk,unknown,90.0,60.0,37.572582,Moderate,unavailable,2.9038002
12844,TH,trunk,unknown,90.0,60.0,30.146442,Acceptable,unavailable,0.87643653
12847,TH,trunk,unknown,90.0,60.0,33.5209,Acceptable,unavailable,2.4858265
12848,TH,trunk,unknown,90.0,60.0,29.812365,Acceptable,unavailable,0.90383744
12850,TH,trunk,unknown,90.0,60.0,37.362125,Moderate,unavailable,2.1201296
12851,TH,trunk,unknown,90.0,60.0,41.05168,Moderate,unavailable,2.4420443
12852,TH,trunk,unknown,90.0,60.0,37.9652,Moderate,unavailable,3.5397892
12853,TH,trunk,unknown,90.0,60.0,35.190575,Moderate,unavailable,2.3405917
12854,TH,trunk,unknown,90.0,60.0,33.668842,Acceptable,unavailable,2.1607537
12855,TH,trunk,unknown,90.0,60.0,35.677616,Moderate,unavailable,2.5343432
12856,TH,trunk,unknown,90.0,60.0,37.563217,Moderate,unavailable,2.6375704
12857,TH,trunk,unknown,75.0,50.0,44.786522,Moderate,unavailable,2.7401657
12858,TH,trunk,unknown,90.0,60.0,39.915817,Moderate,unavailable,0.35124162
12859,TH,trunk,unknown,90.0,60.0,38.83385,Moderate,unavailable,2.8830266
12860,TH,trunk,unknown,90.0,60.0,34.20462,Acceptable,unavailable,1.8497849
12861,TH,trunk,unknown,90.0,60.0,38.835148,Moderate,unavailable,1.0793128
12862,TH,trunk,unknown,90.0,60.0,40.253067,Moderate,unavailable,3.3434649
12863,TH,trunk,unknown,90.0,60.0,36.44958,Moderate,unavailable,1.0624932
12864,TH,trunk,unknown,75.0,50.0,45.83065,Moderate,unavailable,2.5587068
12865,TH,trunk,unknown,90.0,60.0,40.22734,Moderate,unavailable,3.3460386
12866,TH,trunk,unknown,90.0,60.0,38.101353,Moderate,unavailable,1.2991726
12867,TH,trunk,unknown,90.0,60.0,38.397236,Moderate,unavailable,3.3950398
12868,TH,trunk,unknown,90.0,60.0,38.397236,Moderate,unavailable,3.4481936
12869,TH,trunk,unknown,90.0,60.0,38.127728,Moderate,unavailable,3.2333615
12870,TH,trunk,unknown,90.0,60.0,38.368034,Moderate,unavailable,3.391491
12871,TH,trunk,unknown,90.0,60.0,38.397236,Moderate,unavailable,3.3950398
12872,TH,trunk,unknown,90.0,60.0,38.020233,Moderate,unavailable,3.390466
12873,TH,trunk,unknown,90.0,60.0,38.127728,Moderate,unavailable,3.2333615
12874,TH,trunk,unknown,90.0,60.0,37.99103,Moderate,unavailable,3.3673654
12877,TH,trunk,unknown,75.0,50.0,44.360687,Moderate,unavailable,2.641261
12878,TH,trunk,unknown,90.0,60.0,43.408108,Moderate,unavailable,4.7412295
12879,TH,trunk,unknown,90.0,60.0,36.079872,Moderate,unavailable,3.5836458
12880,TH,trunk,unknown,90.0,60.0,33.81017,Acceptable,unavailable,1.5345638
12881,TH,trunk,unknown,90.0,60.0,37.77837,Moderate,unavailable,2.2554746
12882,TH,trunk,unknown,90.0,60.0,41.569572,Moderate,unavailable,3.4358218
12883,TH,trunk,unknown,90.0,60.0,37.00179,Moderate,unavailable,1.4840412
12884,TH,trunk,unknown,90.0,60.0,39.781265,Moderate,unavailable,2.7815666
12886,TH,trunk,unknown,90.0,60.0,36.971962,Moderate,unavailable,1.3301085
12887,TH,trunk,unknown,90.0,60.0,33.165302,Acceptable,unavailable,1.5719532
12888,TH,trunk,unknown,90.0,60.0,44.88627,Moderate,unavailable,2.7145033
12889,TH,trunk,unknown,90.0,60.0,40.949745,Moderate,unavailable,3.1417418
12890,TH,trunk,unknown,90.0,60.0,43.97771,Moderate,unavailable,1.591715
12891,TH,trunk,unknown,90.0,60.0,46.264484,Moderate,unavailable,3.8822975
12892,TH,trunk,unknown,90.0,60.0,40.253357,Moderate,unavailable,2.091449
12893,TH,trunk,unknown,90.0,60.0,40.50253,Moderate,unavailable,2.817857
12894,TH,trunk,unknown,90.0,60.0,40.353165,Moderate,unavailable,2.0916507
12895,TH,trunk,unknown,90.0,60.0,41.953938,Moderate,unavailable,2.0959008
12896,TH,trunk,unknown,75.0,50.0,41.993027,Moderate,unavailable,0.93339837
12897,TH,trunk,unknown,90.0,60.0,44.945374,Moderate,unavailable,2.7511382
12898,TH,trunk,unknown,90.0,60.0,37.217316,Moderate,unavailable,1.1246756
12899,TH,trunk,unknown,90.0,60.0,36.359043,Moderate,unavailable,1.5031701
12900,TH,trunk,unknown,90.0,60.0,37.37201,Moderate,unavailable,1.1787535
12901,TH,trunk,unknown,75.0,50.0,45.71659,Moderate,unavailable,2.1363714
12902,TH,trunk,unknown,90.0,60.0,40.282475,Moderate,unavailable,2.5246038
12903,TH,trunk,unknown,90.0,60.0,38.913837,Moderate,unavailable,3.0418072
12904,TH,trunk,unknown,90.0,60.0,39.430054,Moderate,unavailable,3.0567284
12905,TH,trunk,unknown,90.0,60.0,39.550205,Moderate,unavailable,3.8023338
12906,TH,trunk,unknown,90.0,60.0,38.913837,Moderate,unavailable,3.0418072
12907,TH,trunk,unknown,75.0,50.0,45.076168,Moderate,unavailable,2.0119555
12908,TH,trunk,unknown,75.0,50.0,44.95959,Moderate,unavailable,2.0780606
12909,TH,trunk,unknown,90.0,60.0,49.045326,Moderate,unavailable,2.836716
12910,TH,trunk,unknown,90.0,60.0,31.574932,Acceptable,unavailable,2.187627
12911,TH,trunk,unknown,90.0,60.0,38.568825,Moderate,unavailable,1.3739265
12912,TH,trunk,unknown,90.0,60.0,42.55379,Moderate,unavailable,2.1004117
12913,TH,trunk,unknown,90.0,60.0,38.568825,Moderate,unavailable,1.3739265
12914,TH,trunk,unknown,90.0,60.0,36.10173,Moderate,unavailable,0.8732553
12915,TH,trunk,unknown,90.0,60.0,41.251118,Moderate,unavailable,4.3188705
12916,TH,trunk,unknown,90.0,60.0,43.811104,Moderate,unavailable,1.8342379
12917,TH,trunk,unknown,90.0,60.0,44.34696,Moderate,unavailable,2.5882258
12918,TH,trunk,unknown,90.0,60.0,43.811104,Moderate,unavailable,1.8342379
12919,TH,trunk,unknown,90.0,60.0,32.490704,Acceptable,unavailable,1.2792523
12920,TH,trunk,unknown,90.0,60.0,38.20589,Moderate,unavailable,1.2533506
12921,TH,trunk,unknown,90.0,60.0,41.543686,Moderate,unavailable,2.477576
12922,TH,trunk,unknown,75.0,50.0,42.24238,Moderate,unavailable,0.62056357
12923,TH,trunk,unknown,90.0,60.0,39.428036,Moderate,unavailable,3.1877234
12924,TH,trunk,unknown,90.0,60.0,37.036392,Moderate,unavailable,2.3086796
12925,TH,trunk,unknown,90.0,60.0,45.50598,Moderate,unavailable,2.0834167
12926,TH,trunk,unknown,90.0,60.0,45.722214,Moderate,unavailable,1.9895103
12927,TH,trunk,unknown,52.5,35.0,41.588093,Moderate,unavailable,2.6607475
12928,TH,trunk,unknown,75.0,50.0,40.059402,Moderate,unavailable,1.7399437
12929,TH,trunk,unknown,90.0,60.0,33.92603,Acceptable,unavailable,1.9611989
12930,TH,trunk,unknown,90.0,60.0,30.219275,Acceptable,unavailable,1.4368833
12931,TH,trunk,unknown,90.0,60.0,45.06909,Moderate,unavailable,1.9764284
12932,TH,trunk,unknown,90.0,60.0,31.539291,Acceptable,unavailable,1.7746326
12933,TH,trunk,unknown,90.0,60.0,33.376686,Acceptable,unavailable,2.1653047
12934,TH,trunk,unknown,90.0,60.0,32.916317,Acceptable,unavailable,1.9657431
12935,TH,trunk,unknown,90.0,60.0,31.370382,Acceptable,unavailable,1.4130492
12936,TH,trunk,unknown,90.0,60.0,30.371359,Acceptable,unavailable,1.1648885
12937,TH,trunk,unknown,90.0,60.0,28.583597,Acceptable,unavailable,0.7479442
12938,TH,trunk,unknown,90.0,60.0,32.177105,Acceptable,unavailable,2.0473256
12939,TH,trunk,unknown,90.0,60.0,30.471975,Acceptable,unavailable,1.8583561
12940,TH,trunk,unknown,90.0,60.0,35.2644,Moderate,unavailable,2.139004
12941,TH,trunk,unknown,90.0,60.0,30.8168,Acceptable,unavailable,2.303944
12942,TH,trunk,unknown,52.5,35.0,41.97501,Moderate,unavailable,2.4815614
12943,TH,trunk,unknown,90.0,60.0,31.384764,Acceptable,unavailable,2.097635
12944,TH,trunk,unknown,90.0,60.0,31.799807,Acceptable,unavailable,1.6592804
12945,TH,trunk,unknown,90.0,60.0,31.499588,Acceptable,unavailable,2.077834
12946,TH,trunk,unknown,90.0,60.0,31.899345,Acceptable,unavailable,1.5684891
12947,TH,trunk,unknown,90.0,60.0,33.807583,Acceptable,unavailable,1.5507456
12948,TH,trunk,unknown,90.0,60.0,31.295683,Acceptable,unavailable,1.7906384
12949,TH,trunk,unknown,90.0,60.0,31.099895,Acceptable,unavailable,2.2285972
12950,TH,trunk,unknown,90.0,60.0,31.342978,Acceptable,unavailable,2.0200744
12951,TH,trunk,unknown,90.0,60.0,31.339573,Acceptable,unavailable,1.9923563
12952,TH,trunk,unknown,52.5,35.0,41.888565,Moderate,unavailable,2.7809973
12954,TH,trunk,unknown,90.0,60.0,32.651573,Acceptable,unavailable,1.6985657
12955,TH,trunk,unknown,52.5,35.0,41.043213,Moderate,unavailable,2.9354172
12957,TH,trunk,unknown,90.0,60.0,31.244392,Acceptable,unavailable,2.1716175
12959,TH,trunk,unknown,90.0,60.0,45.50828,Moderate,unavailable,2.568471
12961,TH,trunk,unknown,90.0,60.0,32.717525,Acceptable,unavailable,1.8117962
12963,TH,trunk,unknown,90.0,60.0,43.20362,Moderate,unavailable,3.3004718
12964,TH,trunk,unknown,90.0,60.0,29.881592,Acceptable,unavailable,0.82579845
12965,TH,trunk,unknown,90.0,60.0,28.097807,Acceptable,unavailable,1.3101075
12966,TH,trunk,unknown,90.0,60.0,29.787603,Acceptable,unavailable,1.3160852
12967,TH,trunk,unknown,90.0,60.0,35.88787,Moderate,unavailable,1.691697
12968,TH,trunk,unknown,90.0,60.0,49.370853,Moderate,unavailable,4.259283
12969,TH,trunk,unknown,90.0,60.0,40.992077,Moderate,unavailable,2.4370325
12970,TH,trunk,unknown,90.0,60.0,29.614649,Acceptable,unavailable,0.9236329
12971,TH,trunk,unknown,90.0,60.0,40.6328,Moderate,unavailable,2.6397226
12972,TH,trunk,unknown,90.0,60.0,35.981216,Moderate,unavailable,1.7078079
12973,TH,trunk,unknown,90.0,60.0,36.52597,Moderate,unavailable,1.6161788
12974,TH,trunk,unknown,90.0,60.0,36.44218,Moderate,unavailable,2.8078222
12975,TH,trunk,unknown,90.0,60.0,36.44218,Moderate,unavailable,2.8140311
12976,TH,trunk,unknown,90.0,60.0,36.44218,Moderate,unavailable,2.8581607
12977,TH,trunk,unknown,90.0,60.0,36.44218,Moderate,unavailable,2.8140311
12978,TH,trunk,unknown,90.0,60.0,37.12258,Moderate,unavailable,2.864069
12979,TH,trunk,unknown,90.0,60.0,37.12258,Moderate,unavailable,2.8384488
12980,TH,trunk,unknown,90.0,60.0,37.12258,Moderate,unavailable,2.8649554
12981,TH,trunk,unknown,90.0,60.0,37.12258,Moderate,unavailable,2.8513148
12982,TH,trunk,unknown,90.0,60.0,37.12258,Moderate,unavailable,2.7944624
12985,TH,trunk,unknown,90.0,60.0,38.034138,Moderate,unavailable,1.6144848
12986,TH,trunk,unknown,90.0,60.0,48.378654,Moderate,unavailable,3.137454
12987,TH,trunk,unknown,90.0,60.0,45.200768,Moderate,unavailable,1.7592005
12988,TH,trunk,unknown,90.0,60.0,48.378654,Moderate,unavailable,3.137454
12989,TH,trunk,unknown,90.0,60.0,31.335024,Acceptable,unavailable,1.2141355
12990,TH,trunk,unknown,90.0,60.0,31.243086,Acceptable,unavailable,1.3139694
12991,TH,trunk,unknown,90.0,60.0,31.552958,Acceptable,unavailable,1.5397022
12992,TH,trunk,unknown,90.0,60.0,33.760937,Acceptable,unavailable,1.4127543
12993,TH,trunk,unknown,90.0,60.0,38.195835,Moderate,unavailable,2.8386676
12994,TH,trunk,unknown,90.0,60.0,35.891464,Moderate,unavailable,2.9833014
12995,TH,trunk,unknown,90.0,60.0,33.810802,Acceptable,unavailable,1.410489
12996,TH,trunk,unknown,90.0,60.0,33.079624,Acceptable,unavailable,1.2065225
12997,TH,trunk,unknown,90.0,60.0,33.738525,Acceptable,unavailable,1.4333041
12998,TH,trunk,unknown,90.0,60.0,33.984013,Acceptable,unavailable,1.109531
12999,TH,trunk,unknown,90.0,60.0,38.215508,Moderate,unavailable,3.031323
13000,TH,trunk,unknown,90.0,60.0,30.906816,Acceptable,unavailable,1.2091116
13001,TH,trunk,unknown,90.0,60.0,32.0824,Acceptable,unavailable,1.2511832
13002,TH,trunk,unknown,90.0,60.0,30.98743,Acceptable,unavailable,0.8918867
13003,TH,trunk,unknown,90.0,60.0,30.920406,Acceptable,unavailable,1.1132023
13004,TH,trunk,unknown,90.0,60.0,33.980495,Acceptable,unavailable,1.311478
13005,TH,trunk,unknown,90.0,60.0,33.940098,Acceptable,unavailable,1.3636959
13006,TH,trunk,unknown,90.0,60.0,34.262405,Acceptable,unavailable,1.287297
13007,TH,trunk,unknown,90.0,60.0,34.226658,Acceptable,unavailable,1.479449
13008,TH,trunk,unknown,90.0,60.0,32.173565,Acceptable,unavailable,1.2921377
13009,TH,trunk,unknown,75.0,50.0,39.53436,Moderate,unavailable,1.6284183
13010,TH,trunk,unknown,90.0,60.0,32.482063,Acceptable,unavailable,1.7200242
13011,TH,trunk,unknown,90.0,60.0,31.777075,Acceptable,unavailable,1.3634566
13012,TH,trunk,unknown,90.0,60.0,35.900482,Moderate,unavailable,2.553313
13013,TH,trunk,unknown,90.0,60.0,32.537895,Acceptable,unavailable,0.92758644
13014,TH,trunk,unknown,90.0,60.0,33.869274,Acceptable,unavailable,1.6001663
13015,TH,trunk,unknown,90.0,60.0,34.302345,Acceptable,unavailable,1.3308456
13016,TH,trunk,unknown,90.0,60.0,39.396442,Moderate,unavailable,0.7139049
13017,TH,trunk,unknown,75.0,50.0,39.90884,Moderate,unavailable,2.3476772
13018,TH,trunk,unknown,90.0,60.0,34.924026,Acceptable,unavailable,1.3496039
13019,TH,trunk,unknown,90.0,60.0,41.989475,Moderate,unavailable,1.026734
13020,TH,trunk,unknown,90.0,60.0,41.03999,Moderate,unavailable,0.81308365
13024,TH,trunk,unknown,90.0,60.0,36.097076,Moderate,unavailable,2.29553
13026,TH,trunk,unknown,90.0,60.0,36.685165,Moderate,unavailable,2.5479903
13027,TH,trunk,unknown,90.0,60.0,33.04019,Acceptable,unavailable,1.5074303
13029,TH,trunk,unknown,90.0,60.0,36.097076,Moderate,unavailable,2.3040895
13030,TH,trunk,rural,80.0,90.0,18.856087,Acceptable,unavailable,0.77436966
13031,TH,trunk,unknown,90.0,60.0,37.016037,Moderate,unavailable,1.0496365
13032,TH,trunk,rural,80.0,90.0,18.33509,Acceptable,unavailable,0.34650284
13033,TH,trunk,unknown,90.0,60.0,33.126446,Acceptable,unavailable,1.6901947
13034,TH,trunk,unknown,90.0,60.0,45.851288,Moderate,unavailable,1.9300045
13035,TH,trunk,unknown,90.0,60.0,42.51483,Moderate,unavailable,2.4165194
13036,TH,trunk,unknown,90.0,60.0,42.20995,Moderate,unavailable,3.242986
13037,TH,trunk,unknown,60.0,40.0,48.978355,Moderate,unavailable,2.6911914
13039,TH,trunk,unknown,90.0,60.0,34.13221,Acceptable,unavailable,2.1063688
13040,TH,trunk,unknown,90.0,60.0,36.026325,Moderate,unavailable,1.2435398
13041,TH,trunk,unknown,90.0,60.0,38.62528,Moderate,unavailable,1.4028019
13042,TH,trunk,unknown,90.0,60.0,37.727737,Moderate,unavailable,1.4345126
13043,TH,trunk,unknown,90.0,60.0,44.75347,Moderate,unavailable,3.1804497
13044,TH,trunk,unknown,90.0,60.0,35.221798,Moderate,unavailable,2.0397954
13045,TH,trunk,unknown,90.0,60.0,35.417606,Moderate,unavailable,1.7484766
13046,TH,trunk,unknown,90.0,60.0,41.952114,Moderate,unavailable,3.1429505
13047,TH,trunk,unknown,90.0,60.0,37.807632,Moderate,unavailable,2.1907284
13048,TH,trunk,unknown,90.0,60.0,36.457508,Moderate,unavailable,2.352405
13049,TH,trunk,unknown,90.0,60.0,34.114914,Acceptable,unavailable,1.9495196
13050,TH,trunk,unknown,90.0,60.0,37.371254,Moderate,unavailable,1.3843508
13051,TH,trunk,unknown,90.0,60.0,36.507957,Moderate,unavailable,2.203018
13052,TH,trunk,unknown,90.0,60.0,40.58192,Moderate,unavailable,0.6310351
